trip_id,origin_country,origin_airport,origin_airport_lat,origin_airport_lon,destination,destination_country,destination_airport,destination_airport_lat,destination_airport_lon,seats,return_flight_booked,departure_time,return_time,checked_bags,trip_airline,base_fare_usd,price,log_price,flight_distance_km,log_flight_distance_km,round_trip
476081-73f314a3480d4429934a920b4c4fadf8,US,BIF,31.75,-106.48333,Austin,US,AUS,30.194,-97.67,1,1,2023-04-02 13:00:00,2023-04-05 13:00:00,0,Delta Air Lines,174.7,174.7,5.168777995193051,1715.2575954900644,7.447901382703889,True
557262-b7b85d4296d54925841e929293db5ee1,US,LAX,33.94216754999999,-118.42139298414196,New York,US,JFK,40.64,-73.779,1,0,2023-03-12 08:00:00,,0,Finnair,340.76,340.76,5.834108736331776,3975.3297334445306,8.288114495284697,False
540444-5c419141ae494e47a78cbe2fb237cdc9,US,BTV,44.4728965,-73.15146310750751,New York,US,LGA,40.64,-73.779,1,1,2023-02-24 14:00:00,2023-02-27 14:00:00,0,JetBlue Airways,74.88,74.88,4.3291531450668135,858.5656631914975,6.756427218869898,True
610670-0ff4867507b044ea8c446bc9062a32fe,CA,YTZ,43.632023,-79.39585,Houston,US,IAH,29.607,-95.159,1,1,2023-04-03 07:00:00,2023-04-07 07:00:00,1,United Airlines,385.34,385.34,5.956717810778147,4185.862940121937,8.339707030857593,True
547776-81dbc4e77352490694c983c4748c23bf,US,FTW,32.75,-97.333336,Louisville,US,LOU,38.228,-85.664,2,1,2023-06-09 07:00:00,2023-06-15 07:00:00,2,United Airlines,434.5,869.0,6.76849321164863,2436.2352541559558,7.798619583293502,True
382181-a3ed99bfadd9471d924977a48252f8ef,CA,YHZ,44.8767923,-63.512633,Ottawa,CA,YOW,45.323,-75.669,1,1,2023-06-09 13:00:00,2023-06-15 13:00:00,1,American Airlines,171.22,171.22,5.148772729268019,1909.0558153342683,7.5548877433018,True
571553-70a90447b9b84c8592d9b278fc63315e,US,TUS,32.120244549999995,-110.93687678656916,Montreal,CA,YHU,45.517,-73.417,2,1,2023-02-10 12:00:00,2023-02-18 12:00:00,1,American Airlines,1128.93,2257.86,7.722615540222593,7068.669789012716,8.863569051861067,True
535625-c7d194ae1a0f4181a61fb157c1bc21e2,CA,YHM,43.16138,-79.92631,Chicago,US,UGN,41.786,-87.752,1,1,2023-04-08 07:00:00,2023-04-11 07:00:00,0,United Airlines,126.03,126.03,4.844423279035369,1319.0532579524408,7.185427361700168,True
531016-0e3440c9d808465fa18b31d9f6aa0f00,US,JFK,40.6429479,-73.7793733748521,Ottawa,CA,YOW,45.323,-75.669,1,1,2023-02-13 15:00:00,2023-02-21 15:00:00,1,Air Canada,88.03,88.03,4.48897339158558,1085.1603244060002,6.990404117964369,True
527075-bd7d140d380e4542802b03a0e29adf69,CA,YXD,53.566666,-113.51667,Los Angeles,US,LAX,33.942,-118.408,1,0,2023-06-22 07:00:00,,1,Allegiant Air,187.61,187.61,5.23968139106308,2215.9485180317693,7.703886987890564,False
535610-9a6338d564e5496a9de67b6e14136a1c,US,MCI,39.3023103,-94.72118991743454,New York,US,LGA,40.64,-73.779,1,1,2023-03-01 09:00:00,2023-03-03 09:00:00,1,Delta Air Lines,316.74,316.74,5.761233438291877,3573.123597679534,8.18147527757232,True
525410-bf076c18f14e4305b4e099f10a95c6f2,US,NZY,32.7,-117.2,Nashville,US,BNA,36.124,-86.678,1,1,2023-02-17 08:00:00,2023-02-21 08:00:00,1,American Airlines,450.0,450.0,6.111467339502679,5628.07917780999,8.635701151417683,True
604840-dd980bb1852149e5bc4bb46ddba5f47c,US,TPA,27.9791649,-82.5349276153517,Calgary,CA,YYC,51.114,-114.02,1,1,2023-03-04 11:00:00,2023-03-07 11:00:00,0,WestJet,694.57,694.57,6.544731653315461,7355.418914378436,8.903328532767521,True
579307-36abd48cde3145e5bfeced173d57e691,US,BNA,36.11958985,-86.68308703291842,Washington,US,DCA,38.852,-77.037,1,1,2023-04-27 07:00:00,2023-04-30 07:00:00,1,Allegiant Air,156.54,156.54,5.059679394275178,1806.3064856343735,7.49959288641169,True
438985-7eaf3ad386a14250b6bde55fd276fa2e,US,JFK,40.6429479,-73.7793733748521,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-03-06 10:00:00,2023-03-09 10:00:00,0,Delta Air Lines,755.41,755.41,6.628583557215157,7948.312899798632,8.980840776215004,True
582785-6d018d4f4fa54435b37ab81c41cefefb,US,SCK,37.894444,-121.23917,Detroit,US,YIP,42.409,-83.01,1,1,2023-03-13 08:00:00,2023-03-17 08:00:00,0,United Airlines,583.21,583.21,6.370260507232678,6519.376346976705,8.782687375183794,True
517212-6c3acfd206d24a63a02702e71dcde719,US,LOU,38.266666,-85.75,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-04-23 09:00:00,2023-04-29 09:00:00,0,American Airlines,550.06,550.06,6.311843696146471,5914.8856251593415,8.685396490506436,True
517064-20a74db4abc34a44bdf892d3c13b379d,US,DAL,32.8450229,-96.8498413,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-05-10 07:00:00,2023-05-12 07:00:00,0,American Airlines,366.39,366.39,5.9064239541199095,4002.902698980323,8.295024839185873,True
491182-e0971f355c8b462b962710bcff810813,CA,YUL,45.46873715,-73.74257166095532,Los Angeles,CL,LSQ,33.942,-118.408,1,1,2023-04-13 07:00:00,2023-04-15 07:00:00,1,Ryanair,700.91,700.91,6.553805190678626,7945.0323607175305,8.980428008945855,True
500974-e0ad049e2f334e729c0343e570dcabed,US,SJC,37.3633278,-121.92933857603218,Toronto,CA,YZD,43.862,-79.37,1,1,2023-05-31 12:00:00,2023-06-02 12:00:00,0,Delta Air Lines,650.11,650.11,6.478678598748742,7246.015608299925,8.888345022867128,True
519911-2ea3ab0ac0644cc28b1483534f92269b,CA,YYZ,43.681583,-79.61146,Edmonton,CA,YXD,53.667,-113.467,1,1,2023-04-02 07:00:00,2023-04-06 07:00:00,0,Delta Air Lines,482.66,482.66,6.181382180523564,5379.286093227685,8.590496828921841,True
517370-cc944a17d9124d77839987b08b98b0cc,US,LGA,40.7757145,-73.87336398511545,Baltimore,US,BWI,39.175,-76.668,1,1,2023-01-29 07:00:00,2023-02-01 07:00:00,2,Southwest Airlines,53.13,53.13,3.9913885608088866,594.5501325076092,6.389485570823081,True
521434-0fc7a4d8d9dc4ce7993bdaedf9afc7a6,US,LAX,33.94216754999999,-118.42139298414196,Chicago,US,ORD,41.786,-87.752,1,1,2023-02-23 09:00:00,2023-03-01 09:00:00,1,American Airlines,499.19,499.19,6.214988026240477,5625.366561793525,8.635219141885278,True
665887-158629b2af3044faa7e3f6403a3002e7,CA,YZD,43.862,-79.37,Houston,US,IAH,29.607,-95.159,1,0,2023-05-20 07:00:00,,0,Allegiant Air,167.81,167.81,5.128773822113297,2111.937645015327,7.65583450701277,False
575561-297f239afe7e405490e5049e16b039ae,US,BIF,31.75,-106.48333,Fort Worth,US,FTW,32.82,-97.362,1,1,2023-02-24 07:00:00,2023-02-26 07:00:00,1,United Airlines,157.53,157.53,5.065943849855136,1730.7537213297537,7.45688988578434,True
540656-1c0c6b33023f4416a552b190ca89033a,CA,YYC,51.120751,-114.01057234296194,Toronto,CA,YZD,43.862,-79.37,2,1,2023-02-08 10:00:00,2023-02-12 10:00:00,0,Delta Air Lines,988.35,1976.7,7.589689832327979,5392.976446287079,8.593038137039619,True
597029-ed2e054380774e28a0ddb2259b1117c4,CA,YUL,45.46873715,-73.74257166095532,Portland,US,PWM,45.589,-122.597,1,1,2023-05-23 10:00:00,2023-05-24 10:00:00,1,American Airlines,623.93,623.93,6.437639643463933,7490.2163040168725,8.921486453716808,True
594042-92fe79fbd9294201a3ea33b5fad66ae8,US,MEM,35.04625645,-89.97689466513185,Chicago,US,MDW,41.786,-87.752,1,1,2023-07-03 10:00:00,2023-07-06 10:00:00,0,AirTran Airways,132.28,132.28,4.892452178418533,1548.01197147895,7.345372568907953,True
553791-e12cdf18b1e74b57bb44d12b12c9c197,US,JFK,40.6429479,-73.7793733748521,Los Angeles,CL,LSQ,33.942,-118.408,1,1,2023-02-13 09:00:00,2023-02-15 09:00:00,2,Delta Air Lines,699.33,699.33,6.551551652527296,7948.312899798632,8.980840776215004,True
546419-43a7b20b90504813b033771cdd0ade4d,US,SAN,32.73336075,-117.19224641277626,New York,US,JFK,40.64,-73.779,1,1,2023-02-02 08:00:00,2023-02-03 08:00:00,0,Delta Air Lines,686.54,686.54,6.533120009666412,7856.459049198272,8.969218556974816,True
565582-bfd9b61059a74d3ab34480bbcf8afaee,US,ANC,61.18103525,-149.99789189730433,Philadelphia,US,PNE,39.872,-75.241,1,1,2023-02-14 13:00:00,2023-02-17 13:00:00,1,American Airlines,903.77,903.77,6.807680767753548,10848.324491423651,9.29185809817548,True
523299-a589588ceb86422193fbb1c1ca1a6bde,US,BFI,47.5371,-122.3037,Bangkok,TH,BKK,13.912,100.607,1,1,2023-11-15 21:00:00,2023-11-30 21:00:00,0,SriLankan Airlines,1927.85,1927.85,7.564679249384557,23932.07632766308,10.08301672791207,True
577215-2631b35dffd2459f8d2c93f88266e2cf,US,NIP,30.2321956,-81.6791856791564,Las Vegas,US,LAS,36.08,-115.152,1,0,2023-03-08 14:00:00,,0,Southwest Airlines,291.0,291.0,5.676753802268282,3166.805575866997,8.060794379796919,False
551665-a2686c14fd274f8abdbece49c392aa3b,US,FTW,32.75,-97.333336,New York,US,JFK,40.64,-73.779,1,1,2023-03-04 11:00:00,2023-03-07 11:00:00,1,American Airlines,427.01,427.01,6.059146559794833,4533.899270828996,8.419558150798478,True
597498-7b9af84373e642da8ce4240bb738e308,CA,YXU,43.03236375,-81.14876380261438,New York,US,LGA,40.64,-73.779,1,1,2023-03-20 09:00:00,2023-03-22 09:00:00,0,Delta Air Lines,119.11,119.11,4.788407989566399,1331.3657186373441,7.194711376956213,True
476714-f7d36ece6b46409cbe363123d363bd40,US,CMH,39.99705605,-82.89304061484347,Oklahoma City,US,OKC,35.393,-97.601,2,1,2023-01-15 08:00:00,2023-01-16 08:00:00,1,Virgin Atlantic Airways,512.76,1025.52,6.9339297199516,2779.06589338936,7.930229909061822,True
535441-2f48a6db49484242b7cf3722bbea5490,CA,YYC,51.120751,-114.01057234296194,Chicago,US,UGN,41.786,-87.752,1,1,2023-05-22 07:00:00,2023-05-26 07:00:00,1,Delta Air Lines,376.2,376.2,5.9327755507593025,4493.4725017261035,8.4106035877894,True
551042-9d27f24d7e1e47558b8a66a6c0d44723,US,LAX,33.94216754999999,-118.42139298414196,Edmonton,CA,YXD,53.667,-113.467,1,1,2023-03-20 10:00:00,2023-03-23 10:00:00,0,Ryanair,394.27,394.27,5.979569075694915,4455.4170109054185,8.402100361363367,True
413418-90e5f2e875994dccae8c30f2d5bf344c,US,TYS,35.809552999999994,-83.99884810431155,New York,US,LGA,40.64,-73.779,1,1,2023-07-23 08:00:00,2023-07-31 08:00:00,1,American Airlines,186.85,186.85,5.235643772019978,2081.655484156216,7.641399033513798,True
521186-31d0772d922b44879d3bac6b4409a8e2,US,BOS,42.3629737,-71.01350667543224,Austin,US,AUS,30.194,-97.67,1,1,2023-04-17 10:00:00,2023-04-22 10:00:00,1,Delta Air Lines,449.38,449.38,6.110091670866193,5458.100989261804,8.60503940120064,True
553876-617966b44e484636826e9d021e181a9b,US,INT,36.1347765,-80.22487459746776,San Diego,US,SAN,32.699,-117.215,1,1,2023-04-17 07:00:00,2023-04-21 07:00:00,0,AirTran Airways,568.35,568.35,6.344495359256614,6788.190557947054,8.82308700254038,True
523256-5a33d906c40a43ffa6c0cb0618b99bb5,US,IND,39.7162533,-86.29508388539975,New York,US,LGA,40.64,-73.779,1,1,2023-03-15 08:00:00,2023-03-17 08:00:00,0,Delta Air Lines,191.78,191.78,5.261549642355822,2134.7445364150435,7.6665705938709205,True
538350-7fbac6301bb8425fa6f1b9af03dbd234,US,LNK,40.846176,-96.75471,Chicago,US,MDW,41.786,-87.752,1,1,2023-03-07 07:00:00,2023-03-11 07:00:00,0,AirTran Airways,154.16,154.16,5.044456842571766,1517.474871320552,7.32546173599231,True
558018-550994eea95249a1a9416c16b1a66c42,US,MEM,35.04625645,-89.97689466513185,Calgary,CA,YYC,51.114,-114.02,1,1,2023-02-13 08:00:00,2023-02-16 08:00:00,0,WestJet,476.42,476.42,6.168396606617499,5248.985105402155,8.565980518515389,True
606648-99ccedbfe62e4037b5d3a087df96d4d0,US,SJC,37.3633278,-121.92933857603218,El Paso,US,BIF,31.849,-106.38,3,1,2023-04-03 07:00:00,2023-04-06 07:00:00,0,United Airlines,831.0,2493.0,7.821643126239982,3094.1025123536333,8.037576306493808,True
559469-bfc9011838c64fc18b342204778b5009,CA,YMX,45.6825019,-74.0275252,San Jose,US,SJC,37.362,-121.929,4,1,2023-07-20 11:00:00,2023-07-22 11:00:00,0,United Airlines,2817.35,11269.4,9.329935098861831,8061.388654046466,8.994965150657839,True
511677-7862d96f7d7448c3883074bbef3ee707,US,MEM,35.04625645,-89.97689466513185,San Francisco,US,SFO,37.619,-122.375,1,1,2023-02-22 09:00:00,2023-02-26 09:00:00,0,Southwest Airlines,486.59,486.59,6.189474888783194,5803.598097411285,8.666405657869806,True
521065-7d02ebde2d3b4d6a982c843b780f95e4,US,LGA,40.7757145,-73.87336398511545,Boston,US,BOS,42.364,-71.005,5,1,2024-02-11 14:00:00,2024-02-22 14:00:00,4,Delta Air Lines,263.48,1317.4,7.184174159155207,593.6757506196224,6.388016300060816,True
513869-4b192523350949a2a02e8ddd4eb47bde,US,EWR,40.68906405,-74.17725485035348,Seoul,KR,GMP,37.558,126.791,2,1,2024-01-09 20:00:00,2024-01-18 20:00:00,1,Asiana Airlines,4231.56,8463.12,9.04359133169134,22112.790161908433,10.003956682132142,True
558394-0f8b6ccd071b4bc2bacf6e4e5ca7b800,US,MEM,35.04625645,-89.97689466513185,Seattle,US,SEA,47.53,-122.302,1,1,2023-05-20 08:00:00,2023-05-30 08:00:00,0,Alaska Airlines,545.72,545.72,6.303936788366982,6013.363406938163,8.701905788549945,True
491124-f86f61a7b754410d93ac5617e36a7862,US,COS,38.8004299,-104.70327708699932,Oklahoma City,US,OKC,35.393,-97.601,1,1,2023-03-26 07:00:00,2023-03-28 07:00:00,0,American Airlines,124.34,124.34,4.831030044796529,1469.475415294724,7.2933410392515885,True
530188-4aee333351e341c1af6f764e05af997c,US,SKF,29.3841667,-98.5811111,Washington,US,DCA,38.852,-77.037,1,1,2023-03-21 07:00:00,2023-04-03 07:00:00,1,Delta Air Lines,401.32,401.32,5.9972477918637095,4474.669994600446,8.406411338965903,True
656422-4b72efaec61540129175ab2200a6e0be,CA,YQB,46.79217485,-71.38577821056776,New York,US,JFK,40.64,-73.779,3,1,2023-04-19 16:00:00,2023-04-23 16:00:00,1,Lufthansa,358.05,1074.15,6.980215465711398,1421.0404909498122,7.259848084606041,True
595626-9b3356eba5d94e19abf4a18023856654,US,LAX,33.94216754999999,-118.42139298414196,Louisville,US,LOU,38.228,-85.664,1,1,2023-03-08 07:00:00,2023-03-10 07:00:00,0,Ryanair,298.45,298.45,5.701947458710471,5932.353163883124,8.688344789833975,True
564604-ab78b9ea67694c06b135f779ac91b0c5,US,RNO,39.4986462,-119.7733318653608,Los Angeles,CL,LSQ,33.942,-118.408,1,1,2023-03-16 13:00:00,2023-03-18 13:00:00,2,Delta Air Lines,124.77,124.77,4.834454842059064,1259.4316879305154,7.139209550736965,True
511860-83a9c74fad994cbc913496c357a9b94f,US,YIP,42.23492795,-83.52605021746999,Los Angeles,CL,LSQ,33.942,-118.408,1,1,2023-02-23 07:00:00,2023-02-25 07:00:00,1,American Airlines,588.83,588.83,6.379834359787509,6328.26786436148,8.752939847210632,True
522062-1bae7512d0d04547b33c0f739ed051a7,CA,YEG,53.3072596,-113.5838087,New York,US,LGA,40.64,-73.779,1,1,2023-04-05 09:00:00,2023-04-10 09:00:00,0,American Airlines,588.17,588.17,6.378714766795241,6554.8787868067475,8.78811745079816,True
575253-e12b2bec030745e7a3438955b9134c51,CA,YOW,45.32203645,-75.66726438915012,San Francisco,US,SFO,37.619,-122.375,1,1,2023-02-19 07:00:00,2023-02-20 07:00:00,1,United Airlines,717.99,717.99,6.577847449418485,7854.64903856511,8.968988174719307,True
544406-2080742b813a4b09959e7d2c5e256cb5,US,BFL,35.4372678,-119.05922366074272,Charlotte,US,CLT,35.214,-80.943,1,1,2023-04-04 09:00:00,2023-04-09 09:00:00,1,JetBlue Airways,612.53,612.53,6.419229162710913,6872.256516273241,8.835393292740472,True
531959-29ff56611fff4fc586830980c76db00a,US,OAK,37.7221623,-122.21707443336842,Chicago,US,MDW,41.786,-87.752,1,1,2024-01-29 22:00:00,2024-02-11 22:00:00,0,Southwest Airlines,529.07,529.07,6.273009073296668,5921.079951514207,8.68644300933268,True
640849-855d27e429f646edbd044218395d26d7,US,LRF,34.90592735,-92.13876998759838,Los Angeles,CL,LSQ,33.942,-118.408,1,1,2023-03-20 16:00:00,2023-03-25 16:00:00,0,Delta Air Lines,436.97,436.97,6.082150414879998,4809.910197818638,8.478641575513734,True
531217-f382e323c95349a096de65c0adc087ed,CA,YKZ,43.86667,-79.36667,Boston,US,BOS,42.364,-71.005,1,1,2023-03-12 07:00:00,2023-03-13 07:00:00,0,Allegiant Air,116.61,116.61,4.7673740658629455,1397.279105253388,7.242997548971122,True
513625-6cd4c7500b5749de9807442b81d864bf,US,MCI,39.3023103,-94.72118991743454,Phoenix,US,LUF,33.535,-112.383,4,1,2023-02-24 07:00:00,2023-02-27 07:00:00,1,Ryanair,1090.04,4360.16,8.380493356002583,3403.6537277429766,8.132898518182634,True
666718-5e7784e5345443aea1c17c49b9392426,US,MEM,35.04625645,-89.97689466513185,New York,US,JFK,40.64,-73.779,1,1,2023-03-23 16:00:00,2023-03-27 16:00:00,1,Egyptair,264.47,264.47,5.581501839947369,3098.5834060558464,8.03902299629947,True
581901-21e466b0feb4409186ff17d70be2c1a4,US,NBG,29.833332,-90.03333,New York,US,JFK,40.64,-73.779,1,1,2023-02-28 07:00:00,2023-03-02 07:00:00,0,Allegiant Air,325.77,325.77,5.789256559506431,3795.8792698725733,8.241934763537873,True
597498-dce865472c0a4f52be79cf9861852ed9,CA,YXU,43.03236375,-81.14876380261438,Vancouver,CA,YVR,49.195,-123.182,1,1,2023-06-24 07:00:00,2023-06-26 07:00:00,0,Delta Air Lines,566.9,566.9,6.341945346883387,6534.94331586933,8.78507196389962,True
460072-7063a3a5e5f04387904b0dd5ef507881,US,MCI,39.3023103,-94.72118991743454,New York,US,LGA,40.64,-73.779,1,1,2023-06-21 07:00:00,2023-06-22 07:00:00,0,Delta Air Lines,335.73,335.73,5.819281422286952,3573.123597679534,8.18147527757232,True
721570-79070ea150c1431f9b31cc2af61900ec,US,EWR,40.68906405,-74.17725485035348,Edinburgh,GB,EDI,55.95,-3.373,1,1,2024-06-11 17:00:00,2024-06-20 17:00:00,0,Jet2.com,915.93,915.93,6.821031133464871,10491.090970500745,9.258377011412458,True
568093-9b8697758bca4a6a9bdf5ffb68877574,CA,YYZ,43.681583,-79.61146,Baltimore,US,BWI,39.175,-76.668,1,1,2023-02-09 11:00:00,2023-02-13 11:00:00,0,Southwest Airlines,103.93,103.93,4.653293461169819,1115.748195076404,7.018176344002047,True
561339-a38809ca1460429197f2467845639aad,US,MDW,41.78544375,-87.7508277936727,Vancouver,CA,YVR,49.195,-123.182,1,1,2023-02-09 10:00:00,2023-02-11 10:00:00,1,All Nippon Airways,502.37,502.37,6.221325486169716,5705.524764413342,8.649365494669395,True
521657-d81dc2a532464b02980f860a5d104de2,CA,YUL,45.46873715,-73.74257166095532,Vancouver,CA,YVR,49.195,-123.182,1,1,2023-03-05 10:00:00,2023-03-10 10:00:00,1,Air Canada,583.76,583.76,6.371201506643415,7363.872819552024,8.904477060526592,True
528999-2fd3f0d99d3849018523200599824880,CA,YYC,51.120751,-114.01057234296194,Montreal,CA,YHU,45.517,-73.417,1,1,2023-01-19 07:00:00,2023-01-20 07:00:00,1,Ryanair,509.74,509.74,6.235860654455643,6050.0986327411165,8.707995126727635,True
554532-55fd6a4d88c240fabfb24a67af0617fc,CA,YVR,49.193044,-123.17986424460965,Jacksonville,TC,NCA,30.494,-81.688,1,1,2023-03-28 09:00:00,2023-03-29 09:00:00,0,American Airlines,649.82,649.82,6.4782331062801815,8073.3493604447995,8.996447570286634,True
513026-8330c12cdbf3492eaf80e704d4bb2267,US,MDW,41.78544375,-87.7508277936727,New York,US,LGA,40.64,-73.779,1,1,2023-01-15 07:00:00,2023-01-20 07:00:00,0,Delta Air Lines,186.0,186.0,5.231108616854587,2348.6484753358727,7.7620210109858,True
624215-322edb0f952743038d0a9bfd8e2bb50f,US,AUS,30.19348925,-97.66500963529676,San Diego,US,SAN,32.699,-117.215,1,1,2023-03-08 09:00:00,2023-03-10 09:00:00,0,Southwest Airlines,342.38,342.38,5.838837705649066,3745.2840424740225,8.228519705669738,True
513236-f4872e38f0e44964b22c92a239999f5e,US,PNE,40.080276,-75.0125,Ottawa,CA,YOW,45.323,-75.669,1,1,2023-03-30 13:00:00,2023-04-02 13:00:00,0,United Airlines,109.07,109.07,4.701116527035301,1170.842819686759,7.066332848247763,True
530329-17d3eb56866c470aae4dd26eb7049485,US,MHR,38.55531,-121.29721,New York,US,LGA,40.64,-73.779,1,1,2023-01-24 09:00:00,2023-01-31 09:00:00,1,Delta Air Lines,705.79,705.79,6.560733592071543,8056.249315315819,8.994327501237354,True
516433-20f2e7c6107142c2979b0028e5624b42,US,PHX,33.43289075,-112.00942230268426,San Francisco,US,SFO,37.619,-122.375,1,1,2023-01-11 14:00:00,2023-01-13 14:00:00,0,Singapore Airlines,191.33,191.33,5.259212646667276,2092.6482428894224,7.646663393981316,True
565791-90b43183b8974159a2a981ed4870f53d,US,DAL,32.8450229,-96.8498413,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-05-26 11:00:00,2023-06-09 11:00:00,1,Delta Air Lines,348.18,348.18,5.855587548556628,4002.902698980323,8.295024839185873,True
511665-c42feca2cc444f59addc64ae0f980c43,US,BNA,36.11958985,-86.68308703291842,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-05-21 09:00:00,2023-05-26 09:00:00,1,United Airlines,524.61,524.61,6.264559492864602,5771.878150260995,8.66092604800655,True
522171-f895f42b0022454da295130865782cc2,US,LOU,38.266666,-85.75,Columbus,US,CMH,39.998,-82.892,1,1,2023-06-14 07:00:00,2023-06-14 07:00:00,0,AirTran Airways,57.42,57.42,4.067658296959595,625.4946537940965,6.440140240850545,True
524211-3f72637b167f46c39971b83063ac67ca,US,JFK,40.6429479,-73.7793733748521,Chicago,US,UGN,41.786,-87.752,1,1,2023-01-27 07:00:00,2023-02-03 07:00:00,0,United Airlines,218.78,218.78,5.392627046018778,2348.6614454580963,7.762026530997224,True
569243-04556e27e9b14f0e8f2e3fa9f801298d,US,LOU,38.266666,-85.75,Phoenix,US,LUF,33.535,-112.383,1,1,2023-06-02 07:00:00,2023-06-07 07:00:00,0,American Airlines,458.51,458.51,6.130160704344572,4893.648068163187,8.49589765619266,True
546867-29cbc2465f064fa28b7069668e9a9ee6,US,SFO,37.622452,-122.38407160781362,Jacksonville,US,LRF,30.494,-81.688,1,1,2023-02-22 07:00:00,2023-03-02 07:00:00,1,American Airlines,676.62,676.62,6.5185866588408645,7602.3760531563385,8.9363476451596,True
605494-41758b314c1c4e1cab6a5b939d8e1bc6,US,JFK,40.6429479,-73.7793733748521,Los Angeles,US,LAX,33.942,-118.408,1,1,2023-03-18 13:00:00,2023-03-21 13:00:00,1,Virgin America,698.71,698.71,6.550665963489084,7948.312899798632,8.980840776215004,True
546774-6825ea9de40b4acaa1110cf6e1e96118,US,JFK,40.6429479,-73.7793733748521,El Paso,US,ELP,31.849,-106.38,1,1,2023-02-01 07:00:00,2023-02-05 07:00:00,1,JetBlue Airways,579.5,579.5,6.3638898011379466,6124.440010935622,8.720205871352766,True
599065-8b7cc3c727604c48badcc6101fb6c939,US,LGA,40.7757145,-73.87336398511545,Phoenix,US,LUF,33.535,-112.383,1,1,2023-03-07 07:00:00,2023-03-10 07:00:00,1,Ryanair,572.38,572.38,6.351548673175804,6953.987020359331,8.847214238124218,True
609393-95b060cbd66843cca3ba3efd42ba5ddd,CA,YOW,45.32203645,-75.66726438915012,Dallas,US,DAL,32.847,-96.852,1,1,2023-06-19 13:00:00,2023-06-23 13:00:00,0,Southwest Airlines,414.24,414.24,6.028856666325044,4566.333342095921,8.42668479981327,True
529940-434f62c1a231401ab962e7138b815926,US,BNA,36.11958985,-86.68308703291842,Milwaukee,US,MKE,42.947,-87.896,1,1,2023-02-06 07:00:00,2023-02-09 07:00:00,1,Allegiant Air,94.99,94.99,4.564244019375446,1532.4816321685178,7.335296005763967,True
600287-4443ef42c6dc4f899dec0182a5dbb4b7,US,ATL,33.63779875,-84.42927118585675,Chicago,US,MDW,41.786,-87.752,1,1,2023-04-10 13:00:00,2023-04-12 13:00:00,1,AirTran Airways,174.96,174.96,5.170256696480519,1903.602853931068,7.552028790200001,True
516057-5cc5b6c0e0374db4900c568249946246,US,HOU,29.64714905,-95.27692608634597,Hamilton,CA,YHM,43.173,-79.935,2,1,2023-03-19 13:00:00,2023-03-24 13:00:00,1,WestJet,683.87,1367.74,7.221645887602049,4059.4828085209942,8.309057163880476,True
501512-bc7383aff5224305988d7b941a59d5e7,US,FTW,32.75,-97.333336,New York,US,JFK,40.64,-73.779,1,1,2023-01-28 10:00:00,2023-01-29 10:00:00,0,Aer Lingus,407.98,407.98,6.013666255091668,4533.899270828996,8.419558150798478,True
512831-2c94c644df6c4218a94516ebed7093df,US,SKF,29.3841667,-98.5811111,New York,US,LGA,40.64,-73.779,1,1,2023-07-16 07:00:00,2023-07-22 07:00:00,1,Southwest Airlines,438.02,438.02,6.084544970123994,5138.612839365881,8.544733032531717,True
618063-db0870892549400b82cc8754a0f357b8,CA,YOW,45.32203645,-75.66726438915012,Edmonton,CA,YEG,53.667,-113.467,1,1,2023-06-11 13:00:00,2023-06-16 13:00:00,1,Northwestern Air,554.85,554.85,6.320498473679624,5688.37392845688,8.64635549091844,True
488870-9c5a3bdba8734c8392b27c8bdb2d008d,US,LGA,40.7757145,-73.87336398511545,Phoenix,US,LUF,33.535,-112.383,1,1,2023-05-12 07:00:00,2023-05-14 07:00:00,1,United Airlines,669.79,669.79,6.508456122264888,6953.987020359331,8.847214238124218,True
546061-5a348e22a0fe4ca4a3229d8bdf9f8fdc,US,JFK,40.6429479,-73.7793733748521,Houston,US,IAH,29.607,-95.159,1,1,2023-01-27 15:00:00,2023-02-01 15:00:00,0,United Airlines,410.62,410.62,6.020100593644314,4579.42135996458,8.429546272868757,True
569832-489a5eb38c4b4d829d3bc94fa315d07b,US,TCM,47.176666,-122.56461,Philadelphia,US,PNE,39.872,-75.241,1,1,2023-04-26 12:00:00,2023-05-06 12:00:00,1,American Airlines,595.15,595.15,6.390492313252141,7679.18895620254,8.946399429511258,True
565377-b6311acd32f44c4b9ea09656a5cec26d,US,ORL,28.54617435,-81.33163591314123,New York,US,JFK,40.64,-73.779,1,1,2023-03-18 16:00:00,2023-03-25 16:00:00,1,JetBlue Airways,277.68,277.68,5.630064170161918,3021.139378696835,8.013720263111562,True
585187-a92c766dd7a248158611b495f8616382,US,PHL,39.875018,-75.23521278969667,Winnipeg,CA,YWG,50.056,-97.032,1,1,2023-03-16 07:00:00,2023-03-17 07:00:00,1,WestJet,347.88,347.88,5.854728023534511,4085.854661138492,8.315530921673945,True
