user_id,married,has_children,age,age_group,generation,tenure_months,has_booked,browsing_sessions,booking_sessions,total_sessions,booking_ratio,canceled_trips,canceled_rate,total_discounted_bookings,discount_usage_rate,sessions_with_discount_shown,discount_shown_ratio,discount_conversion_rate,engagement_discount_score,active_days,avg_page_clicks,avg_session_length,avg_rooms,avg_nights,avg_hotel_price,total_hotel_spending,hotel_booking_count,unique_hotel_cities,avg_hotel_duration_hours,avg_days_before_checkin,seats,avg_checked_bags,avg_flight_price,total_flight_spending,flight_booking_count,unique_flight_dest_countries,num_intl_flights,round_trip_ratio,avg_flight_distance_km,avg_days_before_departure,active_months,sessions_per_month,activity_level,total_spending,customer_value,customer_type,trip_complexity_index
568917,0,0,24,21–30,Gen Z,26,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,71,17.0,124.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,3.38,frequent planner,0.0,0.0,Browser Only,0.0
568086,0,0,60,51–60,Boomer,26,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,4.0,0.5,0.25,12.5,115,14.38,106.62,1.0,1.0,327.0,327.0,1.0,1.0,23.55485,4.0,1.0,0.0,353.44,353.44,1.0,1.0,0.0,1.0,3931.365308655141,4.0,3.83,2.09,occasional planner,680.44,177.66,Hotel+Flight,0.67
472713,1,1,42,41–50,Millennial,28,1,5.0,4.0,9,0.444,0.0,0.0,1.0,0.25,5.0,0.556,0.2,2.78,150,18.78,137.22,1.0,3.5,705.5,2822.0,4.0,4.0,79.670078125,48.0,1.25,1.0,386.49,1545.96,4.0,1.0,0.0,1.0,2527.895974586411,47.5,5.0,1.8,occasional planner,4367.96,873.59,Hotel+Flight,1.08
521282,0,0,34,31–40,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,1.0,0.5,3.0,0.375,0.333,6.24,179,19.75,145.88,1.0,5.0,560.0,560.0,1.0,1.0,118.6339,9.0,1.0,1.0,394.13,788.26,2.0,2.0,0.0,1.0,4082.404308778152,9.5,5.97,1.34,rare planner,1348.26,225.84,Hotel+Flight,1.0
598526,1,0,69,61–70,Boomer,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,104,11.75,86.88,1.0,3.0,282.0,282.0,1.0,1.0,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,2.31,occasional planner,282.0,81.27,Hotel Only,0.33
642344,0,0,42,41–50,Millennial,25,1,4.0,4.0,8,0.5,0.0,0.0,2.0,0.5,3.0,0.375,0.667,12.51,131,18.88,139.62,1.0,4.25,987.5,3950.0,4.0,4.0,98.1960375,9.5,1.0,0.0,333.69,1334.76,4.0,2.0,0.0,1.0,3685.835807095293,9.5,4.37,1.83,occasional planner,5284.76,1209.33,Hotel+Flight,0.67
498287,0,0,43,41–50,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,154,21.25,159.5,1.8,1.2,529.2,2646.0,5.0,5.0,26.728875,7.4,1.8,0.8,1918.7580000000003,9593.79,5.0,2.0,0.0,1.0,3954.754446048213,7.2,5.13,1.56,occasional planner,12239.79,2385.92,Hotel+Flight,1.47
444387,1,0,46,41–50,Gen X,28,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,178,14.38,106.75,1.0,0.5,43.0,86.0,2.0,2.0,9.24616875,7.5,1.3333333333333333,0.3333333333333333,768.5066666666667,2305.52,3.0,2.0,0.0,1.0,3666.637425751786,126.66666666666667,5.93,1.35,rare planner,2391.52,403.29,Hotel+Flight,0.89
541132,1,1,33,31–40,Millennial,26,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,179,6.25,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,1.34,rare planner,0.0,0.0,Browser Only,0.0
613655,0,0,60,51–60,Boomer,25,1,6.0,2.0,8,0.25,0.0,0.0,1.0,0.5,3.0,0.375,0.333,6.24,139,12.88,95.62,1.0,2.0,336.5,673.0,2.0,2.0,40.585706249999994,6.0,1.0,0.5,518.005,1036.01,2.0,1.0,0.0,1.0,5462.37865193985,5.5,4.63,1.73,occasional planner,1709.01,369.12,Hotel+Flight,0.83
564364,0,1,56,51–60,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,27,9.75,71.88,2.0,11.0,3564.0,3564.0,1.0,1.0,262.4202,9.0,2.0,1.0,1440.24,1440.24,1.0,1.0,0.0,1.0,4127.188421617538,9.0,1.0,8.0,frequent planner,5004.24,5004.24,Hotel+Flight,1.67
539146,0,1,37,31–40,Millennial,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,157,16.12,120.62,1.0,2.0,808.0,808.0,1.0,1.0,45.640037500000005,6.0,1.0,0.0,192.71,192.71,1.0,1.0,1.0,1.0,2185.165711032901,6.0,5.23,1.53,occasional planner,1000.71,191.34,Hotel+Flight,0.67
533291,1,0,42,41–50,Millennial,27,1,2.0,6.0,8,0.75,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,123,16.25,121.62,1.3333333333333333,3.8333333333333335,550.0,3300.0,6.0,5.0,90.22249791666667,6.0,1.3333333333333333,1.0,905.8383333333333,5435.03,6.0,2.0,0.0,1.0,5243.054809111861,5.833333333333333,4.1,1.95,occasional planner,8735.029999999999,2130.5,Hotel+Flight,1.22
512529,1,1,41,41–50,Millennial,27,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,106,12.12,90.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53,2.27,occasional planner,0.0,0.0,Browser Only,0.0
503760,1,0,40,31–40,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,1.0,0.2,3.0,0.375,0.333,2.5,176,19.0,140.62,1.4,5.0,1631.2,8156.0,5.0,5.0,118.1142875,44.0,1.75,0.5,1134.0325,4536.13,4.0,2.0,0.0,1.0,2971.723315652851,54.5,5.87,1.36,rare planner,12692.130000000001,2162.2,Hotel+Flight,1.22
576663,1,1,44,41–50,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,138,18.5,136.38,1.0,1.0,272.0,272.0,1.0,1.0,22.8117375,5.0,1.0,0.0,13.68,13.68,1.0,1.0,0.0,0.0,150.76960207618305,5.0,4.6,1.74,occasional planner,285.68,62.1,Hotel+Flight,0.67
519267,0,0,47,41–50,Gen X,27,1,8.0,1.0,9,0.111,0.0,0.0,0.0,0.0,1.0,0.111,0.0,0.0,170,10.22,76.78,1.0,2.0,130.0,130.0,1.0,1.0,41.57995,9.0,1.0,1.0,361.38,361.38,1.0,1.0,0.0,1.0,3871.2945848841673,9.0,5.67,1.59,occasional planner,491.38,86.66,Hotel+Flight,1.0
537393,0,0,46,41–50,Gen X,27,1,4.0,4.0,8,0.5,0.0,0.0,3.0,0.75,4.0,0.5,0.75,28.12,144,17.75,131.0,1.6666666666666667,3.3333333333333335,657.0,1971.0,3.0,3.0,76.320275,6.333333333333333,1.5,0.5,829.6200000000001,3318.4800000000005,4.0,3.0,2.0,1.0,3751.9191330413346,6.25,4.8,1.67,occasional planner,5289.4800000000005,1101.98,Hotel+Flight,1.22
564736,0,0,50,41–50,Gen X,26,1,3.0,5.0,8,0.625,0.0,0.0,1.0,0.2,2.0,0.25,0.5,2.5,106,21.0,155.38,1.4,4.8,1157.2,5786.0,5.0,5.0,111.0156325,7.2,1.4,0.4,892.958,4464.79,5.0,2.0,0.0,1.0,4137.837008663342,7.0,3.53,2.27,occasional planner,10250.79,2903.91,Hotel+Flight,1.07
528330,1,1,48,41–50,Gen X,27,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,3.0,0.375,0.0,0.0,159,15.5,115.38,1.0,3.0,1029.0,1029.0,1.0,1.0,69.215575,6.0,1.0,1.0,372.54,372.54,1.0,1.0,0.0,1.0,4417.854850611869,6.0,5.3,1.51,occasional planner,1401.54,264.44,Hotel+Flight,1.0
523787,1,1,42,41–50,Millennial,27,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,181,16.88,124.5,1.0,1.0,119.0,119.0,1.0,1.0,17.474175,9.0,1.0,0.0,470.9,470.9,1.0,1.0,0.0,1.0,5641.108442307253,8.0,6.03,1.33,rare planner,589.9,97.83,Hotel+Flight,0.67
625030,0,0,42,41–50,Millennial,25,1,3.0,5.0,8,0.625,0.0,0.0,1.0,0.2,1.0,0.125,1.0,2.5,128,13.62,101.38,1.0,4.25,1157.75,4631.0,4.0,3.0,97.90545625,9.25,1.0,0.5,374.22249999999997,1496.8899999999999,4.0,1.0,0.0,1.0,4031.889940933755,8.75,4.27,1.87,occasional planner,6127.889999999999,1435.1,Hotel+Flight,0.83
531971,1,1,59,51–60,Gen X,27,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,12.0,89.0,1.0,4.0,304.0,608.0,2.0,2.0,93.91178125,6.5,1.0,1.0,381.31,762.62,2.0,1.0,0.0,1.0,4141.450651434423,6.5,3.63,2.2,occasional planner,1370.62,377.58,Hotel+Flight,1.0
510707,0,1,41,41–50,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,152,13.0,98.0,2.0,2.0,700.0,700.0,1.0,1.0,47.579225,4.0,1.5,1.0,184.885,369.77,2.0,1.0,0.0,1.0,1058.6190810247024,7.5,5.07,1.58,occasional planner,1069.77,211.0,Hotel+Flight,1.5
541672,1,0,45,41–50,Gen X,26,1,5.0,4.0,9,0.444,0.0,0.0,0.0,0.0,2.0,0.222,0.0,0.0,138,15.56,116.22,1.25,3.5,709.0,2836.0,4.0,3.0,79.43299999999999,6.25,1.25,0.5,794.4250000000001,3177.7000000000003,4.0,2.0,0.0,1.0,4906.557111843906,6.25,4.6,1.96,occasional planner,6013.700000000001,1307.33,Hotel+Flight,1.0
652359,0,0,39,31–40,Millennial,25,1,6.0,3.0,9,0.333,0.0,0.0,0.0,0.0,2.0,0.222,0.0,0.0,100,12.0,90.56,1.0,4.333333333333333,1662.0,4986.0,3.0,3.0,103.93899166666667,11.333333333333334,1.0,0.0,109.79333333333334,329.38,3.0,2.0,0.0,1.0,1164.3980772903487,11.333333333333334,3.33,2.7,occasional planner,5315.38,1596.21,Hotel+Flight,0.67
534088,0,1,28,21–30,Millennial,27,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,3.0,0.375,0.333,4.16,168,17.62,132.0,1.0,4.0,998.0,1996.0,2.0,2.0,94.59383125,4.0,1.0,0.5,235.195,470.39,2.0,1.0,0.0,1.0,2436.7134025264986,7.5,5.6,1.43,rare planner,2466.39,440.43,Hotel+Flight,0.83
602323,0,1,19,11–20,Gen Z,26,1,7.0,2.0,9,0.222,0.0,0.0,1.0,0.5,3.0,0.333,0.333,5.54,151,14.11,104.67,2.0,1.5,384.0,768.0,2.0,2.0,36.14444375,11.5,2.0,0.0,941.06,941.06,1.0,1.0,0.0,1.0,2737.93243052403,13.0,5.03,1.79,occasional planner,1709.06,339.77,Hotel+Flight,1.33
557672,0,0,35,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,101,20.38,151.25,1.0,3.0,428.0,856.0,2.0,2.0,61.760318749999996,7.0,1.0,0.6666666666666666,673.8666666666667,2021.6,3.0,1.0,0.0,1.0,7705.017227530866,7.333333333333333,3.37,2.37,occasional planner,2877.6,853.89,Hotel+Flight,0.89
540733,0,0,36,31–40,Millennial,26,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,2.0,0.25,0.5,3.12,152,14.12,104.62,1.3333333333333333,3.6666666666666665,1093.6666666666667,3281.0,3.0,2.0,86.19931666666666,11.0,1.3333333333333333,0.3333333333333333,411.3766666666667,1234.13,3.0,1.0,0.0,1.0,3371.9038336336866,5.666666666666667,5.07,1.58,occasional planner,4515.13,890.56,Hotel+Flight,1.0
532225,1,0,56,51–60,Gen X,27,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,130,20.62,153.12,1.0,1.0,212.66666666666666,638.0,3.0,3.0,22.17528333333333,6.666666666666667,1.0,1.0,362.9866666666667,1088.96,3.0,2.0,0.0,1.0,4519.120824630303,6.0,4.33,1.85,occasional planner,1726.96,398.84,Hotel+Flight,1.0
538274,1,0,61,61–70,Boomer,27,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,149,10.5,77.88,1.0,5.0,325.0,325.0,1.0,1.0,121.0823625,11.0,1.0,0.0,129.12,129.12,1.0,1.0,1.0,1.0,1466.8900765559545,11.0,4.97,1.61,occasional planner,454.12,91.37,Hotel+Flight,0.67
576136,0,0,52,51–60,Gen X,26,1,6.0,3.0,9,0.333,0.0,0.0,2.0,0.667,4.0,0.444,0.5,14.81,129,17.78,131.22,1.3333333333333333,5.333333333333333,2294.0,6882.0,3.0,3.0,126.03982916666666,4.666666666666667,1.0,0.5,211.38,422.76,2.0,1.0,0.0,1.0,2304.574163944279,5.5,4.3,2.09,occasional planner,7304.76,1698.78,Hotel+Flight,0.94
512078,0,0,32,31–40,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,13.75,102.0,1.0,2.0,388.0,776.0,2.0,2.0,47.500693749999996,9.0,1.0,1.0,359.22999999999996,718.4599999999999,2.0,2.0,1.0,1.0,3999.0767572452846,8.5,4.37,1.83,occasional planner,1494.46,341.98,Hotel+Flight,1.0
497475,1,0,47,41–50,Gen X,27,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,2.0,0.25,0.5,3.12,135,11.88,89.75,1.0,4.0,340.0,340.0,1.0,1.0,95.3678375,5.0,1.5,0.75,2659.43,10637.72,4.0,3.0,2.0,1.0,9157.963423539702,38.5,4.5,1.78,occasional planner,10977.72,2439.49,Hotel+Flight,1.08
511328,1,1,35,31–40,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,1.0,0.5,1.0,0.125,1.0,6.25,137,11.38,84.38,1.0,7.0,670.0,1340.0,2.0,2.0,165.52695,4.5,1.0,0.0,407.38,407.38,1.0,1.0,0.0,1.0,4625.534085252799,6.0,4.57,1.75,occasional planner,1747.38,382.36,Hotel+Flight,0.67
542570,1,0,58,51–60,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,5.0,0.625,0.0,0.0,134,7.62,57.38,1.0,2.0,252.0,252.0,1.0,1.0,47.841525,5.0,1.0,1.0,327.66,327.66,1.0,1.0,0.0,1.0,3452.9398481657536,5.0,4.47,1.79,occasional planner,579.6600000000001,129.68,Hotel+Flight,1.0
573841,1,1,45,41–50,Gen X,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12.25,92.25,1.5,5.0,1815.0,3630.0,2.0,2.0,118.47956875,6.0,1.0,0.0,734.88,734.88,1.0,1.0,0.0,1.0,8066.941275750725,6.0,3.33,2.4,occasional planner,4364.88,1310.77,Hotel+Flight,0.83
569342,1,1,37,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,3.0,0.375,0.333,4.16,143,20.25,151.0,1.0,2.0,312.0,312.0,1.0,1.0,47.837375,5.0,1.0,0.6666666666666666,513.2066666666666,1539.62,3.0,2.0,1.0,1.0,5953.525834269959,6.0,4.77,1.68,occasional planner,1851.62,388.18,Hotel+Flight,0.89
594000,1,0,67,61–70,Boomer,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,3.0,0.375,0.0,0.0,131,10.88,82.0,1.0,6.0,1020.0,1020.0,1.0,1.0,144.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37,1.83,occasional planner,1020.0,233.41,Hotel Only,0.33
520291,1,0,37,31–40,Millennial,27,1,5.0,4.0,9,0.444,0.0,0.0,1.0,0.25,4.0,0.444,0.25,2.78,169,26.22,194.67,1.0,5.5,706.0,2824.0,4.0,4.0,126.14445625,7.25,1.0,1.25,505.7875,2023.15,4.0,1.0,0.0,1.0,5771.1409875145055,7.0,5.63,1.6,occasional planner,4847.15,860.95,Hotel+Flight,1.08
515688,1,1,48,41–50,Gen X,27,1,4.0,4.0,8,0.5,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,142,20.0,150.5,1.25,3.25,600.0,2400.0,4.0,4.0,76.939534375,8.25,1.25,1.25,258.7825,1035.13,4.0,2.0,1.0,1.0,19651.154204862523,8.0,4.73,1.69,occasional planner,3435.13,726.24,Hotel+Flight,1.25
547412,0,0,54,51–60,Gen X,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,164,17.75,132.25,2.0,4.0,1869.0,3738.0,2.0,2.0,92.4423125,5.5,2.0,1.0,447.21500000000003,894.4300000000001,2.0,2.0,0.0,1.0,1692.3658353925373,4.5,5.47,1.46,rare planner,4632.43,846.88,Hotel+Flight,1.67
548307,1,1,52,51–60,Gen X,26,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,96,13.0,96.88,1.0,6.0,462.0,924.0,2.0,2.0,137.52213749999999,8.0,1.0,0.0,370.6,741.2,2.0,1.0,0.0,1.0,3964.557114081718,8.0,3.2,2.5,occasional planner,1665.2,520.38,Hotel+Flight,0.67
526759,1,0,45,41–50,Gen X,27,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,1.0,0.125,1.0,12.5,152,9.75,72.88,2.0,4.0,1528.0,1528.0,1.0,1.0,90.2422,7.0,2.0,1.0,419.02,419.02,1.0,1.0,0.0,1.0,1211.6054521827507,7.0,5.07,1.58,occasional planner,1947.02,384.03,Hotel+Flight,1.67
538438,0,0,50,41–50,Gen X,27,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,2.0,0.25,0.5,4.16,170,27.38,205.25,1.0,2.3333333333333335,177.0,531.0,3.0,2.0,52.76725,6.666666666666667,1.0,0.3333333333333333,215.4366666666667,646.3100000000001,3.0,2.0,0.0,1.0,2505.9250103049776,6.333333333333333,5.67,1.41,rare planner,1177.31,207.64,Hotel+Flight,0.78
389434,0,0,42,41–50,Millennial,29,1,2.0,4.0,6,0.667,1.0,0.2,1.0,0.2,3.0,0.5,0.333,3.33,127,16.5,124.33,1.0,2.25,443.25,1773.0,4.0,3.0,50.635850000000005,6.25,1.0,0.25,462.9175,1851.67,4.0,2.0,0.0,1.0,4982.43426528404,5.75,4.23,1.42,rare planner,3624.67,856.9,Hotel+Flight,0.75
512976,0,0,37,31–40,Millennial,27,1,3.0,5.0,8,0.625,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,163,19.88,148.25,2.0,5.0,1649.2,8246.0,5.0,5.0,117.695515,6.6,2.0,0.5,2067.4449999999997,8269.779999999999,4.0,2.0,0.0,1.0,6211.259187877564,6.75,5.43,1.47,rare planner,16515.78,3041.58,Hotel+Flight,1.5
519191,0,0,21,21–30,Gen Z,27,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,4.0,0.5,0.25,12.5,78,28.38,212.5,2.0,14.0,1904.0,1904.0,1.0,1.0,336.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.08,frequent planner,1904.0,732.31,Hotel Only,0.67
538511,0,1,24,21–30,Gen Z,27,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,169,13.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,1.42,rare planner,0.0,0.0,Browser Only,0.0
440212,1,1,40,31–40,Millennial,28,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,3.0,0.375,0.333,12.49,166,18.62,138.38,1.0,3.0,174.0,174.0,1.0,1.0,69.97918750000001,6.0,1.0,1.0,578.68,578.68,1.0,1.0,0.0,1.0,6432.82436828122,5.0,5.53,1.45,rare planner,752.68,136.11,Hotel+Flight,1.0
576922,0,0,18,11–20,Gen Z,26,0,8.0,0.0,8,0.0,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,157,17.38,130.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.23,1.53,occasional planner,0.0,0.0,Browser Only,0.0
559107,1,1,51,51–60,Gen X,26,1,4.0,4.0,8,0.5,0.0,0.0,3.0,0.75,4.0,0.5,0.75,28.12,151,15.75,117.5,1.0,2.3333333333333335,191.66666666666666,575.0,3.0,3.0,53.14091249999999,7.0,1.0,0.3333333333333333,251.45000000000002,754.35,3.0,2.0,0.0,1.0,2832.3258327957137,6.666666666666667,5.03,1.59,occasional planner,1329.35,264.28,Hotel+Flight,0.78
565114,0,0,35,31–40,Millennial,26,1,6.0,4.0,10,0.4,0.0,0.0,3.0,0.75,6.0,0.6,0.5,22.5,132,17.4,129.5,1.0,7.5,637.5,1275.0,2.0,1.0,177.58110625,6.5,1.0,1.0,470.63333333333327,1411.8999999999999,3.0,3.0,1.0,1.0,5519.0963632888415,6.666666666666667,4.4,2.27,occasional planner,2686.8999999999996,610.66,Hotel+Flight,1.0
549290,0,0,19,11–20,Gen Z,26,1,7.0,1.0,8,0.125,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,173,7.38,54.5,1.0,11.0,1782.0,1782.0,1.0,1.0,264.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,1.39,rare planner,1782.0,308.84,Hotel Only,0.33
570439,0,0,39,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,4.0,0.5,0.25,4.16,162,13.25,98.62,1.0,3.0,509.3333333333333,1528.0,3.0,3.0,69.24524583333333,7.666666666666667,1.0,0.3333333333333333,290.32666666666665,870.98,3.0,1.0,0.0,1.0,3340.927585709725,7.0,5.4,1.48,rare planner,2398.98,444.26,Hotel+Flight,0.78
515478,1,1,32,31–40,Millennial,27,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,185,11.12,82.88,1.5,3.0,427.5,855.0,2.0,2.0,70.15585625,7.5,1.5,0.0,350.015,700.03,2.0,1.0,0.0,1.0,1350.494703957971,7.5,6.17,1.3,rare planner,1555.03,252.03,Hotel+Flight,1.0
545465,1,1,50,41–50,Gen X,26,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,5.0,0.625,0.2,12.5,143,11.38,84.88,1.0,3.0,315.0,315.0,1.0,1.0,64.0738875,6.0,1.0,2.0,748.86,748.86,1.0,1.0,0.0,1.0,7881.951164146673,6.0,4.77,1.68,occasional planner,1063.8600000000001,223.03,Hotel+Flight,1.33
571363,0,0,47,41–50,Gen X,26,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,2.0,0.25,0.5,4.16,148,17.38,128.62,1.3333333333333333,4.666666666666667,660.6666666666666,1982.0,3.0,2.0,111.218675,5.333333333333333,1.5,1.0,953.62,1907.24,2.0,1.0,0.0,1.0,4276.630053813316,6.5,4.93,1.62,occasional planner,3889.24,788.89,Hotel+Flight,1.28
520959,0,0,50,41–50,Gen X,27,1,7.0,1.0,8,0.125,0.0,0.0,1.0,1.0,3.0,0.375,0.333,12.49,115,11.12,84.25,1.0,2.0,272.0,272.0,1.0,1.0,40.29095,7.0,1.0,0.0,105.77,105.77,1.0,1.0,0.0,1.0,1134.4876739658164,7.0,3.83,2.09,occasional planner,377.77,98.63,Hotel+Flight,0.67
541998,0,0,42,41–50,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,12.5,93.12,1.0,3.6666666666666665,407.3333333333333,1222.0,3.0,2.0,84.34007916666667,4.0,1.0,0.6666666666666666,88.51333333333334,265.54,3.0,1.0,0.0,1.0,1055.5718575477222,4.0,2.1,3.81,frequent planner,1487.54,708.35,Hotel+Flight,0.89
696475,0,0,50,41–50,Gen X,24,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,1.0,0.125,1.0,3.12,94,18.5,137.12,1.0,5.25,749.5,2998.0,4.0,4.0,126.267815625,6.75,1.0,1.0,200.29,400.58,2.0,2.0,0.0,1.0,2342.713668581884,5.0,3.13,2.56,occasional planner,3398.58,1085.81,Hotel+Flight,1.0
659832,1,0,44,41–50,Gen X,25,1,4.0,4.0,8,0.5,0.0,0.0,1.0,0.25,2.0,0.25,0.5,3.12,124,14.38,106.5,1.3333333333333333,2.0,317.3333333333333,952.0,3.0,3.0,44.99015416666666,6.666666666666667,1.25,0.25,925.9424999999999,3703.7699999999995,4.0,2.0,0.0,1.0,5212.154625650539,6.5,4.13,1.94,occasional planner,4655.7699999999995,1127.31,Hotel+Flight,0.94
523158,1,1,42,41–50,Millennial,27,1,5.0,3.0,8,0.375,0.0,0.0,1.0,0.333,4.0,0.5,0.25,4.16,186,21.12,157.12,1.0,5.5,992.5,1985.0,2.0,2.0,127.36960625,7.0,1.0,0.6666666666666666,334.19,1002.5699999999999,3.0,1.0,0.0,1.0,3755.1412425467606,7.0,6.2,1.29,rare planner,2987.5699999999997,481.87,Hotel+Flight,0.89
539611,1,0,39,31–40,Millennial,26,1,5.0,3.0,8,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,12.0,89.75,1.0,4.0,392.0,1176.0,3.0,3.0,87.50847500000002,8.333333333333334,1.0,0.6666666666666666,330.11,990.33,3.0,2.0,0.0,0.667,3778.7749525481163,8.0,5.83,1.37,rare planner,2166.33,371.58,Hotel+Flight,0.89
523612,1,1,47,41–50,Gen X,27,1,3.0,5.0,8,0.625,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.0,189,15.62,117.38,1.0,4.2,985.6,4928.0,5.0,5.0,98.234245,5.0,1.0,0.0,625.1600000000001,1250.3200000000002,2.0,1.0,0.0,1.0,7062.8659173699325,4.5,6.3,1.27,rare planner,6178.32,980.69,Hotel+Flight,0.67
475060,0,0,32,31–40,Millennial,28,1,6.0,2.0,8,0.25,0.0,0.0,0.0,0.0,2.0,0.25,0.0,0.0,171,9.25,69.12,1.0,3.5,393.5,787.0,2.0,2.0,82.28284375,5.5,1.0,1.0,147.74,295.48,2.0,2.0,0.0,0.5,1637.9754435223138,5.5,5.7,1.4,rare planner,1082.48,189.91,Hotel+Flight,1.0
564588,0,1,19,11–20,Gen Z,26,1,6.0,2.0,8,0.25,0.0,0.0,2.0,1.0,3.0,0.375,0.667,25.01,168,13.75,102.62,1.0,4.0,498.5,997.0,2.0,2.0,96.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.43,rare planner,997.0,178.04,Hotel Only,0.33
