user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,tenure_months,age,age_group,generation
602748,1981-04-05,1,1,0,Usa,Oklahoma City,TIK,35.415,-97.386,2023-02-18,26,44,41–50,Millennial
133058,2005-04-07,0,0,0,Usa,Austin,AUS,30.194,-97.67,2022-03-27,36,20,11–20,Gen Z
544469,1983-08-25,0,0,1,Usa,New York,JFK,40.64,-73.779,2023-01-21,26,41,41–50,Millennial
568167,1990-09-26,0,0,0,Usa,San Diego,SAN,32.733,-117.189,2023-02-02,26,34,31–40,Millennial
527132,1971-09-28,1,0,0,Usa,Chicago,UGN,42.422,-87.868,2023-01-12,27,53,51–60,Gen X
533497,1987-11-28,0,0,0,Usa,Madison,MSN,43.14,-89.337,2023-01-16,27,37,31–40,Millennial
563335,1964-04-04,1,1,0,Canada,Quebec,YQB,46.788,-71.398,2023-01-31,26,61,61–70,Boomer
531745,2000-12-05,0,0,0,Canada,Edmonton,YEG,53.31,-113.58,2023-01-15,27,24,21–30,Gen Z
548190,1989-03-13,0,1,0,Usa,Corpus Christi,CRP,27.77,-97.501,2023-01-23,26,36,31–40,Millennial
512888,1986-09-13,0,1,0,Usa,Chicago,MDW,41.786,-87.752,2023-01-06,27,38,31–40,Millennial
514023,1979-11-19,1,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-06,27,45,41–50,Gen X
566881,1970-10-10,1,1,1,Usa,New York,LGA,40.777,-73.872,2023-02-01,26,54,51–60,Gen X
511587,1971-04-09,0,1,1,Canada,Toronto,YTZ,43.627,-79.396,2023-01-05,27,54,51–60,Gen X
567563,1979-01-13,0,1,0,Usa,New York,LGA,40.777,-73.872,2023-02-02,26,46,41–50,Gen X
593047,1964-02-21,0,1,1,Usa,Dallas,DAL,32.847,-96.852,2023-02-14,26,61,61–70,Boomer
587754,1974-09-08,0,1,1,Usa,Austin,AUS,30.194,-97.67,2023-02-11,26,50,41–50,Gen X
566875,1971-04-13,0,0,0,Canada,Toronto,YZD,43.742,-79.466,2023-02-01,26,54,51–60,Gen X
544749,1980-03-08,1,0,0,Usa,Colorado Springs,COS,38.806,-104.7,2023-01-21,26,45,41–50,Gen X
571819,1974-06-01,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-02-04,26,50,41–50,Gen X
566999,1977-08-12,0,0,0,Usa,Las Vegas,LSV,36.236,-115.034,2023-02-01,26,47,41–50,Gen X
530720,1981-07-07,0,1,0,Canada,London,YXU,43.036,-81.154,2023-01-14,27,43,41–50,Millennial
590123,1964-07-09,0,1,0,Usa,Minneapolis,MSP,44.88,-93.217,2023-02-12,26,60,51–60,Boomer
528413,1954-08-06,0,1,0,Usa,Miami,MIA,25.793,-80.291,2023-01-13,27,70,61–70,Boomer
611126,1972-09-09,0,1,1,Usa,Miami,OPF,25.907,-80.278,2023-02-22,25,52,51–60,Gen X
608039,1999-06-26,0,0,0,Usa,Austin,AUS,30.194,-97.67,2023-02-20,25,25,21–30,Gen Z
555147,2006-12-07,0,0,0,Usa,Denver,DEN,39.858,-104.667,2023-01-26,26,18,11–20,Gen Z
558204,1964-05-22,0,0,0,Usa,Denver,DEN,39.858,-104.667,2023-01-28,26,60,51–60,Boomer
471687,1983-04-07,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2022-12-16,28,42,41–50,Millennial
499990,1986-12-14,0,0,0,Usa,New York,LGA,40.777,-73.872,2022-12-30,27,38,31–40,Millennial
520277,1984-12-19,0,0,0,Usa,Omaha,OFF,41.118,-95.913,2023-01-09,27,40,31–40,Millennial
551627,1991-09-24,0,0,0,Usa,Providence,PVD,41.724,-71.428,2023-01-25,26,33,31–40,Millennial
552598,1971-04-11,0,1,1,Usa,San Diego,SAN,32.733,-117.189,2023-01-25,26,54,51–60,Gen X
425953,1986-04-24,0,1,0,Usa,Nashville,BNA,36.124,-86.678,2022-11-22,28,38,31–40,Millennial
589404,1983-06-25,0,0,1,Usa,New Orleans,MSY,29.993,-90.258,2023-02-12,26,41,41–50,Millennial
554853,1983-07-04,0,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-26,26,41,41–50,Millennial
531654,1977-01-16,0,0,0,Usa,Honolulu,HNL,21.316,-157.927,2023-01-15,27,48,41–50,Gen X
543081,1969-08-06,0,1,0,Usa,Louisville,LOU,38.228,-85.664,2023-01-20,26,55,51–60,Gen X
513613,1977-02-16,1,0,0,Usa,Orlando,MCO,28.429,-81.316,2023-01-06,27,48,41–50,Gen X
487680,1974-02-14,0,1,1,Canada,Montreal,YHU,45.517,-73.417,2022-12-24,27,51,51–60,Gen X
561798,1974-10-19,0,1,0,Usa,New York,LGA,40.777,-73.872,2023-01-30,26,50,41–50,Gen X
621922,2002-09-13,0,0,0,Usa,Milwaukee,MKE,42.947,-87.896,2023-02-26,25,22,21–30,Gen Z
638598,2006-05-09,0,0,0,Usa,Dallas,DAL,32.847,-96.852,2023-03-05,25,18,11–20,Gen Z
552036,1969-08-01,0,1,1,Canada,Montreal,YMX,45.68,-74.039,2023-01-25,26,55,51–60,Gen X
521044,1982-10-22,0,0,0,Usa,Houston,EFD,29.607,-95.159,2023-01-10,27,42,41–50,Millennial
516283,1999-10-13,1,1,1,Usa,Phoenix,PHX,33.434,-112.008,2023-01-07,27,25,21–30,Gen Z
577074,1971-01-16,0,1,0,Usa,Chicago,ORD,41.979,-87.904,2023-02-06,26,54,51–60,Gen X
526079,1974-05-17,0,1,0,Usa,Salt Lake City,SLC,40.788,-111.978,2023-01-12,27,50,41–50,Gen X
482548,1995-06-04,0,0,1,Usa,Houston,HOU,29.645,-95.279,2022-12-21,27,29,21–30,Millennial
513791,1985-08-23,0,0,0,Canada,Toronto,YTZ,43.627,-79.396,2023-01-06,27,39,31–40,Millennial
528929,1976-02-02,0,0,1,Usa,St. Petersburg,PIE,27.911,-82.687,2023-01-13,27,49,41–50,Gen X
556138,1987-03-21,0,0,0,Usa,Tulsa,TUL,36.198,-95.888,2023-01-27,26,38,31–40,Millennial
499313,1978-06-07,0,0,0,Usa,New York,LGA,40.777,-73.872,2022-12-30,27,46,41–50,Gen X
572106,1968-09-11,0,1,0,Usa,Newark,EWR,40.692,-74.169,2023-02-04,26,56,51–60,Gen X
533573,1978-11-20,0,0,0,Canada,Windsor,YQG,42.276,-82.956,2023-01-16,27,46,41–50,Gen X
683978,1970-05-04,0,1,1,Usa,Columbus,CMH,39.998,-82.892,2023-03-22,24,54,51–60,Gen X
522323,1976-11-28,0,0,0,Usa,Little Rock,LIT,34.729,-92.224,2023-01-10,27,48,41–50,Gen X
531926,1995-07-28,0,0,0,Usa,San Diego,NZY,32.699,-117.215,2023-01-15,27,29,21–30,Millennial
657122,1964-11-06,0,1,1,Canada,Toronto,YTZ,43.627,-79.396,2023-03-12,25,60,51–60,Boomer
516590,2005-02-04,0,0,0,Usa,Jacksonville,JAX,30.494,-81.688,2023-01-07,27,20,11–20,Gen Z
515514,2004-06-18,0,1,0,Usa,Newport News,PHF,37.132,-76.493,2023-01-07,27,20,11–20,Gen Z
547776,1980-07-05,0,0,0,Usa,Fort Worth,FTW,32.82,-97.362,2023-01-23,26,44,41–50,Gen X
549569,1975-09-22,0,1,0,Usa,Minneapolis,MSP,44.88,-93.217,2023-01-24,26,49,41–50,Gen X
509826,1960-03-07,0,1,1,Usa,Miami,TNT,25.862,-80.897,2023-01-04,27,65,61–70,Boomer
532544,1998-08-12,0,0,0,Usa,Newark,EWR,40.692,-74.169,2023-01-15,27,26,21–30,Gen Z
506250,1980-04-09,0,0,1,Usa,Lincoln,LNK,40.851,-96.759,2023-01-02,27,45,41–50,Gen X
521491,1989-02-07,0,0,0,Usa,Philadelphia,PNE,40.082,-75.011,2023-01-10,27,36,31–40,Millennial
528528,2006-10-04,1,0,0,Usa,Charlotte,CLT,35.214,-80.943,2023-01-13,27,18,11–20,Gen Z
571300,1975-09-09,1,1,0,Usa,New York,JFK,40.64,-73.779,2023-02-03,26,49,41–50,Gen X
548635,1982-06-03,0,1,1,Usa,Houston,EFD,29.607,-95.159,2023-01-23,26,42,41–50,Millennial
566196,1974-03-28,1,1,0,Usa,Shreveport,SHV,32.446,-93.826,2023-02-01,26,51,51–60,Gen X
605308,1955-09-17,0,1,0,Usa,Houston,EFD,29.607,-95.159,2023-02-19,25,69,61–70,Boomer
621665,1976-12-01,0,0,1,Usa,Chicago,MDW,41.786,-87.752,2023-02-26,25,48,41–50,Gen X
594123,1976-12-08,0,0,1,Canada,Quebec,YQB,46.788,-71.398,2023-02-14,26,48,41–50,Gen X
596442,2006-02-20,2,0,0,Usa,Omaha,OMA,41.302,-95.894,2023-02-15,26,19,11–20,Gen Z
528842,1956-12-06,1,0,0,Usa,Honolulu,HNL,21.316,-157.927,2023-01-13,27,68,61–70,Boomer
466342,2006-11-28,1,0,0,Canada,Montreal,YUL,45.468,-73.741,2022-12-13,28,18,11–20,Gen Z
532387,1985-08-11,0,0,0,Usa,Denver,DEN,39.858,-104.667,2023-01-15,27,39,31–40,Millennial
519137,1973-09-26,0,0,0,Usa,Houston,IAH,29.98,-95.34,2023-01-09,27,51,51–60,Gen X
514337,1977-06-25,0,0,0,Usa,Chicago,ORD,41.979,-87.904,2023-01-06,27,47,41–50,Gen X
531557,1974-10-11,0,1,0,Canada,Winnipeg,YAV,50.056,-97.032,2023-01-15,27,50,41–50,Gen X
600265,1988-10-27,0,0,1,Canada,Victoria,YYJ,48.647,-123.426,2023-02-17,26,36,31–40,Millennial
526332,1995-03-04,0,0,0,Canada,Vancouver,YVR,49.195,-123.182,2023-01-12,27,30,21–30,Millennial
533211,1971-02-04,1,0,1,Usa,Austin,AUS,30.194,-97.67,2023-01-16,27,54,51–60,Gen X
590442,1979-04-06,0,1,0,Usa,Rochester,ROC,43.119,-77.672,2023-02-12,26,46,41–50,Gen X
607931,1994-12-19,0,0,0,Canada,Edmonton,YED,53.667,-113.467,2023-02-20,25,30,21–30,Millennial
553690,1956-04-26,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-26,26,68,61–70,Boomer
552532,1970-07-05,0,1,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-25,26,54,51–60,Gen X
550973,1980-10-13,0,0,0,Usa,Detroit,YIP,42.238,-83.53,2023-01-25,26,44,41–50,Gen X
616125,1992-04-02,0,0,0,Canada,Calgary,YYC,51.114,-114.02,2023-02-24,25,33,31–40,Millennial
568641,1978-11-13,0,1,0,Usa,Sacramento,SAC,38.513,-121.493,2023-02-02,26,46,41–50,Gen X
167852,2006-02-16,0,0,0,Usa,Tampa,MCF,27.849,-82.521,2022-05-03,35,19,11–20,Gen Z
592929,1975-11-12,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-14,26,49,41–50,Gen X
515675,1993-01-15,0,0,0,Usa,Tacoma,TCM,47.138,-122.476,2023-01-07,27,32,31–40,Millennial
549746,1980-06-24,0,0,0,Canada,Montreal,YHU,45.517,-73.417,2023-01-24,26,44,41–50,Gen X
562275,1968-06-28,1,0,0,Usa,Chicago,UGN,42.422,-87.868,2023-01-30,26,56,51–60,Gen X
543428,1989-07-11,0,0,1,Usa,Portland,PWM,43.646,-70.309,2023-01-21,26,35,31–40,Millennial
525824,1985-02-15,0,1,0,Usa,Detroit,YIP,42.238,-83.53,2023-01-12,27,40,31–40,Millennial
617458,1994-09-21,0,1,1,Canada,Montreal,YMX,45.68,-74.039,2023-02-24,25,30,21–30,Millennial
496286,1983-12-06,1,0,0,Usa,Seattle,BFI,47.53,-122.302,2022-12-28,27,41,41–50,Millennial
543826,1985-01-23,0,0,0,Canada,Gatineau,YND,45.521,-75.564,2023-01-21,26,40,31–40,Millennial
607949,2006-02-20,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-20,25,19,11–20,Gen Z
526431,1982-02-23,0,0,0,Usa,Charlotte,CLT,35.214,-80.943,2023-01-12,27,43,41–50,Millennial
602962,1983-07-02,0,1,1,Canada,Ottawa,YOW,45.323,-75.669,2023-02-18,26,41,41–50,Millennial
575092,1998-10-21,0,0,0,Canada,London,YXU,43.036,-81.154,2023-02-05,26,26,21–30,Gen Z
598687,1984-04-16,1,0,0,Usa,Modesto,MOD,37.626,-120.954,2023-02-16,26,41,41–50,Millennial
380434,1974-07-02,0,1,1,Usa,Oklahoma City,TIK,35.415,-97.386,2022-10-26,29,50,41–50,Gen X
479071,1987-01-26,0,0,0,Usa,Baltimore,BWI,39.175,-76.668,2022-12-19,28,38,31–40,Millennial
573648,1985-04-02,0,0,0,Usa,Charlotte,CLT,35.214,-80.943,2023-02-05,26,40,31–40,Millennial
536876,1993-12-21,0,0,0,Usa,Minneapolis,MSP,44.88,-93.217,2023-01-17,27,31,31–40,Millennial
581438,1984-02-01,1,1,0,Usa,New York,JFK,40.64,-73.779,2023-02-08,26,41,41–50,Millennial
560085,1977-06-17,0,1,1,Usa,Fresno,FAT,36.776,-119.718,2023-01-29,26,47,41–50,Gen X
574419,1990-03-27,1,0,0,Usa,Louisville,LOU,38.228,-85.664,2023-02-05,26,35,31–40,Millennial
636524,1977-09-18,0,0,0,Usa,El Paso,BIF,31.849,-106.38,2023-03-04,25,47,41–50,Gen X
513917,1968-04-18,0,1,1,Usa,Philadelphia,PHL,39.872,-75.241,2023-01-06,27,57,51–60,Gen X
538458,1971-10-09,0,1,1,Usa,Cincinnati,LUK,39.103,-84.419,2023-01-18,27,53,51–60,Gen X
506652,1971-06-12,0,1,1,Usa,Kansas City,MCI,39.297,-94.714,2023-01-02,27,53,51–60,Gen X
585250,1977-03-15,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-10,26,48,41–50,Gen X
153982,1978-08-15,0,0,1,Canada,Toronto,YKZ,43.862,-79.37,2022-04-19,36,46,41–50,Gen X
565902,2001-06-19,0,0,1,Usa,Nashville,BNA,36.124,-86.678,2023-02-01,26,23,21–30,Gen Z
522523,1991-03-05,0,0,1,Usa,Fayetteville,POB,35.171,-79.014,2023-01-10,27,34,31–40,Millennial
550506,1983-11-12,0,1,1,Usa,Montgomery,MXF,32.379,-86.362,2023-01-24,26,41,41–50,Millennial
527451,1992-07-03,0,0,0,Canada,Toronto,YKZ,43.862,-79.37,2023-01-13,27,32,31–40,Millennial
522911,1984-11-28,1,1,1,Usa,Orlando,ORL,28.545,-81.333,2023-01-11,27,40,31–40,Millennial
648852,1968-07-11,0,1,1,Canada,Montreal,YUL,45.468,-73.741,2023-03-09,25,56,51–60,Gen X
568713,1975-06-22,1,0,0,Usa,Burlington,BTV,44.472,-73.153,2023-02-02,26,49,41–50,Gen X
590905,1982-09-10,0,1,0,Usa,Houston,EFD,29.607,-95.159,2023-02-13,26,42,41–50,Millennial
590434,1970-03-13,1,0,0,Usa,Riverside,RIV,33.881,-117.259,2023-02-12,26,55,51–60,Gen X
511996,1978-12-11,0,0,1,Usa,Birmingham,BHM,33.563,-86.753,2023-01-05,27,46,41–50,Gen X
557496,1966-09-16,0,0,1,Canada,Toronto,YTZ,43.627,-79.396,2023-01-28,26,58,51–60,Gen X
514113,2006-06-28,0,0,1,Usa,Jacksonville,LRF,34.918,-92.146,2023-01-06,27,18,11–20,Gen Z
722939,1980-07-01,0,0,1,Usa,Fresno,FAT,36.776,-119.718,2023-04-05,24,44,41–50,Gen X
587802,1974-07-28,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-02-11,26,50,41–50,Gen X
487276,1959-04-27,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2022-12-23,27,65,61–70,Boomer
680735,1985-01-11,1,0,0,Usa,New York,LGA,40.777,-73.872,2023-03-21,24,40,31–40,Millennial
617994,1978-08-28,0,0,0,Canada,Toronto,YYZ,43.677,-79.631,2023-02-25,25,46,41–50,Gen X
605136,2006-05-08,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-19,25,18,11–20,Gen Z
617743,1959-04-01,0,1,0,Usa,St. Louis,STL,38.748,-90.36,2023-02-24,25,66,61–70,Boomer
421700,1983-06-02,0,0,1,Usa,Richmond,RIC,37.505,-77.319,2022-11-19,28,41,41–50,Millennial
530543,1985-10-11,1,0,1,Usa,Charlotte,CLT,35.214,-80.943,2023-01-14,27,39,31–40,Millennial
276512,1982-08-27,0,1,1,Usa,Austin,AUS,30.194,-97.67,2022-08-06,32,42,41–50,Millennial
559469,1981-06-14,0,0,1,Canada,Montreal,YMX,45.68,-74.039,2023-01-29,26,43,41–50,Millennial
533773,1993-09-03,0,0,0,Canada,Calgary,YYC,51.114,-114.02,2023-01-16,27,31,31–40,Millennial
627451,1975-03-10,0,1,0,Usa,San Antonio,RND,29.529,-98.279,2023-02-28,25,50,41–50,Gen X
519722,1995-06-21,0,1,1,Usa,New York,JFK,40.64,-73.779,2023-01-09,27,29,21–30,Millennial
476665,1985-05-25,0,1,0,Usa,Detroit,DET,42.409,-83.01,2022-12-18,28,39,31–40,Millennial
616692,1969-07-11,0,1,1,Usa,San Francisco,SFO,37.619,-122.375,2023-02-24,25,55,51–60,Gen X
539566,1958-06-15,0,1,0,Canada,Quebec,YQB,46.788,-71.398,2023-01-19,26,66,61–70,Boomer
535994,1998-02-07,0,0,1,Usa,Chicago,MDW,41.786,-87.752,2023-01-17,27,27,21–30,Gen Z
538463,2001-10-23,0,0,1,Usa,Jacksonville,JAX,30.494,-81.688,2023-01-18,27,23,21–30,Gen Z
529677,2002-04-01,0,0,1,Canada,Montreal,YMX,45.68,-74.039,2023-01-14,27,23,21–30,Gen Z
508625,1980-09-21,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-01-03,27,44,41–50,Gen X
539135,1967-06-14,1,0,0,Usa,Indianapolis,IND,39.717,-86.294,2023-01-19,26,57,51–60,Gen X
528567,1987-07-13,0,0,0,Canada,Hamilton,YHM,43.173,-79.935,2023-01-13,27,37,31–40,Millennial
488529,1976-09-06,0,1,1,Usa,Houston,HOU,29.645,-95.279,2022-12-24,27,48,41–50,Gen X
579804,1968-10-26,0,1,0,Usa,Baton Rouge,BTR,30.533,-91.149,2023-02-07,26,56,51–60,Gen X
583664,1976-01-04,0,1,0,Usa,Detroit,DET,42.409,-83.01,2023-02-09,26,49,41–50,Gen X
540863,1976-10-22,0,1,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-19,26,48,41–50,Gen X
559071,1984-01-06,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-28,26,41,41–50,Millennial
686915,1991-06-17,0,0,0,Usa,Houston,IAH,29.98,-95.34,2023-03-23,24,33,31–40,Millennial
540666,1994-08-16,1,0,1,Usa,San Francisco,SFO,37.619,-122.375,2023-01-19,26,30,21–30,Millennial
530810,1984-11-15,0,1,0,Canada,Montreal,YMX,45.68,-74.039,2023-01-14,27,40,31–40,Millennial
435669,1979-07-26,0,0,1,Usa,Tampa,MCF,27.849,-82.521,2022-11-27,28,45,41–50,Gen X
517119,1977-12-13,0,0,1,Usa,Columbus,CMH,39.998,-82.892,2023-01-08,27,47,41–50,Gen X
526901,1972-06-24,0,1,0,Usa,Dallas,DAL,32.847,-96.852,2023-01-12,27,52,51–60,Gen X
705215,1992-01-07,0,0,1,Canada,Hamilton,YHM,43.173,-79.935,2023-03-30,24,33,31–40,Millennial
523474,1983-11-16,0,0,0,Usa,Houston,IAH,29.98,-95.34,2023-01-11,27,41,41–50,Millennial
557525,1981-12-22,1,0,1,Canada,Toronto,YYZ,43.677,-79.631,2023-01-28,26,43,41–50,Millennial
456671,1986-05-02,0,0,0,Usa,San Antonio,SAT,29.534,-98.47,2022-12-08,28,38,31–40,Millennial
527141,1983-02-18,0,0,0,Usa,Nashville,BNA,36.124,-86.678,2023-01-12,27,42,41–50,Millennial
551914,1973-04-12,0,0,0,Canada,Calgary,YYC,51.114,-114.02,2023-01-25,26,52,51–60,Gen X
695011,1995-02-22,0,1,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-03-26,24,30,21–30,Millennial
597734,1978-03-14,0,1,0,Usa,San Francisco,SFO,37.619,-122.375,2023-02-16,26,47,41–50,Gen X
549235,1983-05-24,0,1,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-24,26,41,41–50,Millennial
546882,1999-04-10,0,0,0,Usa,San Diego,SAN,32.733,-117.189,2023-01-23,26,26,21–30,Gen Z
491266,1981-06-04,0,1,0,Usa,Sacramento,SMF,38.695,-121.591,2022-12-25,27,43,41–50,Millennial
563375,1959-02-24,0,1,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-31,26,66,61–70,Boomer
528046,1988-07-12,0,0,0,Usa,Long Beach,LGB,33.818,-118.151,2023-01-13,27,36,31–40,Millennial
517543,1979-07-22,0,1,0,Canada,Vancouver,YVR,49.195,-123.182,2023-01-08,27,45,41–50,Gen X
520429,1972-09-04,1,1,1,Usa,Winston-Salem,INT,36.134,-80.222,2023-01-09,27,52,51–60,Gen X
604136,1984-11-04,0,1,0,Canada,Toronto,YKZ,43.862,-79.37,2023-02-18,26,40,31–40,Millennial
520175,1971-12-13,0,0,0,Usa,Atlanta,ATL,33.64,-84.427,2023-01-09,27,53,51–60,Gen X
626067,2004-07-13,0,0,0,Usa,Long Beach,LGB,33.818,-118.151,2023-02-28,25,20,11–20,Gen Z
516763,1977-11-22,1,1,0,Usa,Denver,DEN,39.858,-104.667,2023-01-08,27,47,41–50,Gen X
508512,1956-03-12,0,1,0,Usa,Providence,PVD,41.724,-71.428,2023-01-03,27,69,61–70,Boomer
541939,1970-10-12,0,1,1,Usa,Charlotte,CLT,35.214,-80.943,2023-01-20,26,54,51–60,Gen X
577638,1986-03-27,0,0,0,Canada,Winnipeg,YWG,49.91,-97.234,2023-02-06,26,39,31–40,Millennial
536810,1982-10-04,0,0,0,Usa,Jacksonville,NCA,34.708,-77.439,2023-01-17,27,42,41–50,Millennial
551211,1995-10-12,0,1,1,Usa,Tulsa,TUL,36.198,-95.888,2023-01-25,26,29,21–30,Millennial
206011,1984-08-04,0,0,1,Usa,Kansas City,MCI,39.297,-94.714,2022-06-07,34,40,31–40,Millennial
547070,1972-12-09,1,1,0,Usa,Fayetteville,FYV,36.005,-94.17,2023-01-23,26,52,51–60,Gen X
562641,1983-03-16,0,0,1,Usa,Anchorage,EDF,61.251,-149.806,2023-01-30,26,42,41–50,Millennial
590040,1985-04-02,0,0,0,Canada,Montreal,YHU,45.517,-73.417,2023-02-12,26,40,31–40,Millennial
656422,1986-11-17,0,0,0,Canada,Quebec,YQB,46.788,-71.398,2023-03-12,25,38,31–40,Millennial
485505,1996-06-19,0,0,0,Usa,Phoenix,PHX,33.434,-112.008,2022-12-23,27,28,21–30,Millennial
106907,1978-11-17,0,1,1,Usa,Miami,TNT,25.862,-80.897,2022-02-24,37,46,41–50,Gen X
539453,2005-08-01,0,0,1,Usa,Philadelphia,PNE,40.082,-75.011,2023-01-19,26,19,11–20,Gen Z
559164,1980-07-07,1,0,0,Usa,New York,LGA,40.777,-73.872,2023-01-28,26,44,41–50,Gen X
565275,1966-08-18,0,1,1,Usa,Philadelphia,PNE,40.082,-75.011,2023-02-01,26,58,51–60,Gen X
500288,2006-02-23,0,0,1,Usa,St. Petersburg,SPG,27.765,-82.627,2022-12-30,27,19,11–20,Gen Z
511800,1975-07-28,0,0,0,Usa,San Jose,SJC,37.362,-121.929,2023-01-05,27,49,41–50,Gen X
569150,1983-10-18,0,0,0,Usa,Washington,IAD,38.944,-77.456,2023-02-02,26,41,41–50,Millennial
540455,1990-03-13,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-19,26,35,31–40,Millennial
612685,1983-07-02,0,0,0,Usa,Tampa,MCF,27.849,-82.521,2023-02-22,25,41,41–50,Millennial
546671,1984-04-06,0,1,0,Usa,Stockton,SCK,37.894,-121.239,2023-01-22,26,41,41–50,Millennial
585717,2004-03-06,1,0,0,Usa,Houston,HOU,29.645,-95.279,2023-02-10,26,21,21–30,Gen Z
531456,2005-02-26,0,0,0,Canada,Vancouver,YVR,49.195,-123.182,2023-01-15,27,20,11–20,Gen Z
523981,1971-11-11,0,0,0,Canada,Edmonton,YEG,53.31,-113.58,2023-01-11,27,53,51–60,Gen X
520307,1972-09-23,0,0,0,Usa,Buffalo,BUF,42.94,-78.732,2023-01-09,27,52,51–60,Gen X
495029,1979-08-20,0,1,0,Usa,Houston,EFD,29.607,-95.159,2022-12-27,27,45,41–50,Gen X
623077,1988-12-14,1,0,0,Usa,Miami,TNT,25.862,-80.897,2023-02-27,25,36,31–40,Millennial
556314,1984-10-25,0,1,0,Usa,Baton Rouge,BTR,30.533,-91.149,2023-01-27,26,40,31–40,Millennial
497077,1981-05-17,0,0,0,Usa,San Jose,SJC,37.362,-121.929,2022-12-28,27,43,41–50,Millennial
587642,1953-07-07,0,0,0,Usa,Fresno,FAT,36.776,-119.718,2023-02-11,26,71,71–80,Boomer
431899,1980-04-23,0,1,0,Usa,Seattle,SEA,47.449,-122.309,2022-11-25,28,44,41–50,Gen X
590202,1980-02-06,0,0,0,Usa,New York,JFK,40.64,-73.779,2023-02-12,26,45,41–50,Gen X
503058,1997-11-22,0,0,0,Canada,Edmonton,YXD,53.573,-113.521,2023-01-01,27,27,21–30,Gen Z
514315,2001-02-17,0,0,0,Canada,Winnipeg,YAV,50.056,-97.032,2023-01-06,27,24,21–30,Gen Z
661930,1991-10-16,0,1,1,Usa,Stockton,SCK,37.894,-121.239,2023-03-14,25,33,31–40,Millennial
523559,1978-01-27,1,1,0,Usa,San Antonio,SKF,29.384,-98.581,2023-01-11,27,47,41–50,Gen X
530223,1983-11-25,0,1,0,Usa,Tampa,TPA,27.975,-82.533,2023-01-14,27,41,41–50,Millennial
524043,1968-08-14,0,1,0,Usa,Wichita,IAB,37.623,-97.267,2023-01-11,27,56,51–60,Gen X
520436,1977-05-18,0,1,0,Usa,Chicago,MDW,41.786,-87.752,2023-01-09,27,47,41–50,Gen X
583446,1990-01-17,0,0,0,Usa,Los Angeles,LAX,33.942,-118.408,2023-02-09,26,35,31–40,Millennial
466723,1984-05-17,0,1,0,Usa,Louisville,LOU,38.228,-85.664,2022-12-13,28,40,31–40,Millennial
548113,1985-06-26,0,0,0,Usa,Houston,EFD,29.607,-95.159,2023-01-23,26,39,31–40,Millennial
514460,1986-06-19,0,1,0,Usa,San Jose,SJC,37.362,-121.929,2023-01-06,27,38,31–40,Millennial
560257,1968-09-16,0,1,1,Usa,Bakersfield,BFL,35.433,-119.057,2023-01-29,26,56,51–60,Gen X
531447,1968-04-25,0,1,0,Usa,Newport News,PHF,37.132,-76.493,2023-01-15,27,56,51–60,Gen X
512706,1970-08-14,0,1,1,Usa,Las Vegas,LSV,36.236,-115.034,2023-01-06,27,54,51–60,Gen X
581110,1979-12-15,0,1,1,Usa,Tulsa,TUL,36.198,-95.888,2023-02-08,26,45,41–50,Gen X
516732,1984-12-11,0,1,1,Usa,New York,LGA,40.777,-73.872,2023-01-08,27,40,31–40,Millennial
538260,1973-12-20,0,0,0,Usa,Louisville,LOU,38.228,-85.664,2023-01-18,27,51,51–60,Gen X
580026,1947-08-22,0,1,0,Usa,New York,LGA,40.777,-73.872,2023-02-07,26,77,71–80,Boomer
515565,1979-10-25,0,0,1,Usa,Los Angeles,LAX,33.942,-118.408,2023-01-07,27,45,41–50,Gen X
511260,1988-06-20,0,0,1,Usa,San Jose,SJC,37.362,-121.929,2023-01-05,27,36,31–40,Millennial
514300,1983-11-08,1,0,0,Usa,Oklahoma City,TIK,35.415,-97.386,2023-01-06,27,41,41–50,Millennial
612128,1978-10-23,1,1,1,Usa,Phoenix,PHX,33.434,-112.008,2023-02-22,25,46,41–50,Gen X
550904,1977-04-13,0,1,0,Usa,New York,JFK,40.64,-73.779,2023-01-25,26,48,41–50,Gen X
