user_id,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
539917,1978-07-07,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-19
552414,1992-03-13,F,false,false,usa,las vegas,LSV,36.236,-115.034,2023-01-25
511936,1986-05-06,F,false,false,usa,san antonio,RND,29.529,-98.279,2023-01-05
535885,1978-12-19,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-17
647662,1979-09-20,F,false,false,usa,new york,JFK,40.64,-73.779,2023-03-09
626114,2006-12-13,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-02-28
472785,1978-04-02,M,false,false,canada,toronto,YZD,43.742,-79.466,2022-12-16
661639,1988-08-12,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-03-14
581111,1978-08-26,O,true,true,usa,las vegas,LSV,36.236,-115.034,2023-02-08
620394,1987-12-26,M,false,true,canada,calgary,YYC,51.114,-114.02,2023-02-26
518324,1984-01-12,F,false,false,usa,norfolk,NGU,36.938,-76.289,2023-01-08
510953,1979-11-14,F,false,false,usa,seattle,SEA,47.449,-122.309,2023-01-05
517219,2001-09-13,F,false,false,usa,boston,BOS,42.364,-71.005,2023-01-08
590077,1984-11-20,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-12
436320,1974-08-09,F,true,true,usa,milwaukee,MKE,42.947,-87.896,2022-11-27
468832,1986-08-17,F,true,false,canada,montreal,YMX,45.68,-74.039,2022-12-14
637457,1983-11-26,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-03-05
500828,1978-08-26,F,true,false,usa,rochester,ROC,43.119,-77.672,2022-12-30
532774,1966-04-25,F,true,false,usa,atlanta,ATL,33.64,-84.427,2023-01-15
535682,2005-09-21,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-17
511017,1964-03-26,M,true,false,usa,chicago,UGN,42.422,-87.868,2023-01-05
597029,1984-09-16,F,true,false,canada,montreal,YUL,45.468,-73.741,2023-02-16
515168,1977-06-26,F,false,true,canada,london,YXU,43.036,-81.154,2023-01-07
441982,1976-11-26,F,false,false,usa,new york,JFK,40.64,-73.779,2022-11-30
588507,1974-04-21,F,false,false,usa,st. petersburg,PIE,27.911,-82.687,2023-02-11
543559,1977-02-09,M,true,true,usa,new orleans,NBG,29.825,-90.035,2023-01-21
530322,1978-08-16,M,false,true,canada,windsor,YQG,42.276,-82.956,2023-01-14
639168,1982-08-08,F,false,true,canada,montreal,YUL,45.468,-73.741,2023-03-05
512691,1991-07-25,F,false,true,usa,new york,LGA,40.777,-73.872,2023-01-05
520819,1974-05-12,F,true,true,usa,jacksonville,NZC,30.219,-81.876,2023-01-09
667981,1976-06-27,F,true,false,usa,san antonio,RND,29.529,-98.279,2023-03-16
615006,1973-12-27,F,false,false,usa,columbus,CMH,39.998,-82.892,2023-02-23
507773,1984-09-26,F,false,false,usa,little rock,LIT,34.729,-92.224,2023-01-03
560978,2006-07-13,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-29
515229,1971-09-10,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-07
517393,1987-08-18,F,false,false,usa,shreveport,BAD,32.502,-93.663,2023-01-08
520885,1987-09-08,M,true,true,usa,el paso,ELP,31.807,-106.378,2023-01-09
550711,2006-10-11,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-24
500078,1977-09-11,F,true,false,canada,ottawa,YOW,45.323,-75.669,2022-12-30
614632,1972-06-04,F,true,true,usa,baltimore,BWI,39.175,-76.668,2023-02-23
521992,1990-11-12,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-10
524251,1974-09-14,F,true,true,usa,chicago,UGN,42.422,-87.868,2023-01-11
567943,1990-06-18,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-02-02
672009,1973-02-07,F,true,false,usa,indianapolis,IND,39.717,-86.294,2023-03-18
618266,1980-11-15,F,false,true,usa,miami,OPF,25.907,-80.278,2023-02-25
573040,1976-12-01,M,false,false,usa,portland,PDX,45.589,-122.597,2023-02-04
542670,1968-03-22,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-20
586077,1975-10-22,F,true,false,usa,new york,JFK,40.64,-73.779,2023-02-10
537725,1992-04-26,F,true,false,usa,columbus,CMH,39.998,-82.892,2023-01-18
554202,2006-05-21,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-26
669348,1983-11-17,F,true,false,usa,bakersfield,BFL,35.433,-119.057,2023-03-17
520527,1991-01-11,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-09
616789,2001-09-07,F,false,false,usa,buffalo,BUF,42.94,-78.732,2023-02-24
580077,1991-04-20,F,true,false,usa,tampa,TPA,27.975,-82.533,2023-02-07
491617,1970-10-12,F,false,false,canada,hamilton,YHM,43.173,-79.935,2022-12-26
535459,1995-11-12,M,false,false,usa,lincoln,LNK,40.851,-96.759,2023-01-17
614668,1972-10-04,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-02-23
518642,1953-05-09,F,true,false,usa,memphis,MEM,35.042,-89.977,2023-01-09
560723,1976-11-08,F,true,false,usa,nashville,BNA,36.124,-86.678,2023-01-29
583490,1999-07-16,M,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-09
588370,1984-10-23,M,true,true,canada,calgary,YYC,51.114,-114.02,2023-02-11
561339,1981-06-14,M,true,true,usa,chicago,MDW,41.786,-87.752,2023-01-30
549366,1975-11-10,M,true,true,usa,new york,JFK,40.64,-73.779,2023-01-24
636526,1985-08-17,M,true,true,usa,new york,LGA,40.777,-73.872,2023-03-04
523710,1981-06-26,F,false,false,usa,fort worth,FTW,32.82,-97.362,2023-01-11
546065,1976-09-03,M,true,true,usa,omaha,OMA,41.302,-95.894,2023-01-22
578607,1984-07-08,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-02-07
519368,2004-03-16,F,false,true,usa,atlanta,ATL,33.64,-84.427,2023-01-09
551473,1945-11-11,F,true,false,usa,austin,AUS,30.194,-97.67,2023-01-25
627617,2003-03-01,F,true,false,usa,laredo,LRD,27.544,-99.461,2023-03-01
609167,1985-05-25,F,false,false,usa,omaha,OMA,41.302,-95.894,2023-02-21
529520,2002-09-18,M,false,true,usa,stockton,SCK,37.894,-121.239,2023-01-14
510494,1976-09-18,F,true,false,usa,kansas city,MCI,39.297,-94.714,2023-01-04
541980,1960-09-02,F,true,false,usa,jacksonville,NIP,30.236,-81.681,2023-01-20
600444,1971-02-18,F,true,false,canada,edmonton,YXD,53.573,-113.521,2023-02-17
577225,1977-10-24,F,true,false,usa,amarillo,AMA,35.219,-101.706,2023-02-06
555250,1996-12-13,F,false,false,usa,san diego,NZY,32.699,-117.215,2023-01-27
511757,1960-02-10,F,true,true,usa,san francisco,SFO,37.619,-122.375,2023-01-05
536066,1981-12-18,F,false,false,usa,rochester,ROC,43.119,-77.672,2023-01-17
512283,1977-10-11,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-01-05
502826,1976-05-04,F,true,true,usa,los angeles,LAX,33.942,-118.408,2022-12-31
576677,1971-07-26,F,true,false,canada,toronto,YZD,43.742,-79.466,2023-02-06
545272,1970-08-18,M,true,false,usa,phoenix,PHX,33.434,-112.008,2023-01-22
526221,1958-04-12,F,true,false,usa,oklahoma city,OKC,35.393,-97.601,2023-01-12
593398,2001-03-08,F,false,false,usa,atlanta,ATL,33.64,-84.427,2023-02-14
539010,1983-05-10,F,true,true,usa,san francisco,SFO,37.619,-122.375,2023-01-18
543375,1980-10-06,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-21
544444,1969-11-20,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-01-21
684521,1992-02-13,F,true,false,usa,oakland,OAK,37.721,-122.221,2023-03-22
559211,1981-04-22,F,true,true,usa,columbus,LCK,39.814,-82.928,2023-01-28
520934,1971-03-16,F,false,true,usa,newark,EWR,40.692,-74.169,2023-01-10
524151,2000-07-05,M,false,false,usa,new york,JFK,40.64,-73.779,2023-01-11
454920,1985-12-25,F,true,false,usa,new york,LGA,40.777,-73.872,2022-12-07
530463,1985-03-25,F,false,false,usa,seattle,SEA,47.449,-122.309,2023-01-14
501817,1974-01-19,F,true,false,canada,gatineau,YND,45.521,-75.564,2022-12-31
552384,1965-08-23,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-25
523846,1998-05-04,M,false,true,canada,montreal,YUL,45.468,-73.741,2023-01-11
555499,1981-01-23,F,true,true,canada,montreal,YMX,45.68,-74.039,2023-01-27
544480,1996-05-06,F,true,false,usa,oklahoma city,TIK,35.415,-97.386,2023-01-21
564306,1982-03-21,F,false,false,usa,shreveport,SHV,32.446,-93.826,2023-01-31
555521,1974-08-09,F,true,false,usa,tulsa,TUL,36.198,-95.888,2023-01-27
550442,1996-08-20,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-24
477805,1990-11-05,F,false,false,usa,nashville,BNA,36.124,-86.678,2022-12-19
542326,1987-03-14,F,true,true,canada,quebec,YQB,46.788,-71.398,2023-01-20
555030,2000-04-24,F,false,false,usa,long beach,LGB,33.818,-118.151,2023-01-26
576668,2006-06-05,F,false,false,usa,baton rouge,BTR,30.533,-91.149,2023-02-06
513138,2006-12-04,F,false,true,usa,seattle,BFI,47.53,-122.302,2023-01-06
566455,1980-07-02,F,false,true,usa,new york,LGA,40.777,-73.872,2023-02-01
518127,1988-06-21,F,false,false,usa,memphis,MEM,35.042,-89.977,2023-01-08
511377,1959-03-11,F,true,false,canada,gatineau,YND,45.521,-75.564,2023-01-05
539627,1973-06-24,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-19
498298,2006-06-20,F,false,false,usa,fort worth,FTW,32.82,-97.362,2022-12-29
516246,1986-02-15,F,false,false,usa,austin,AUS,30.194,-97.67,2023-01-07
582768,1981-05-28,F,true,false,usa,chicago,ORD,41.979,-87.904,2023-02-09
576231,1993-05-16,F,true,true,canada,toronto,YYZ,43.677,-79.631,2023-02-06
485393,1997-09-24,F,false,false,usa,new york,LGA,40.777,-73.872,2022-12-22
521719,2003-03-27,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-10
542334,1969-02-13,F,true,true,canada,gatineau,YND,45.521,-75.564,2023-01-20
517653,1970-09-05,F,true,true,usa,phoenix,LUF,33.535,-112.383,2023-01-08
529857,1955-03-26,F,true,false,usa,jacksonville,NIP,30.236,-81.681,2023-01-14
534782,1997-12-23,F,false,false,usa,kansas city,MCI,39.297,-94.714,2023-01-16
511665,1977-08-17,M,false,true,usa,nashville,BNA,36.124,-86.678,2023-01-05
616734,1998-02-26,F,false,false,usa,san francisco,SFO,37.619,-122.375,2023-02-24
547817,1996-12-14,F,false,false,usa,newport news,PHF,37.132,-76.493,2023-01-23
609240,1970-10-05,F,false,true,canada,toronto,YYZ,43.677,-79.631,2023-02-21
567961,1997-02-20,F,false,false,usa,philadelphia,PHL,39.872,-75.241,2023-02-02
343928,1959-01-26,F,true,false,usa,el paso,BIF,31.849,-106.38,2022-09-30
582723,1975-10-19,F,true,true,usa,new york,LGA,40.777,-73.872,2023-02-09
509969,1954-10-20,F,true,false,canada,montreal,YHU,45.517,-73.417,2023-01-04
517330,1953-11-21,M,true,false,usa,newark,EWR,40.692,-74.169,2023-01-08
559782,1984-07-13,F,false,false,usa,lubbock,LBB,33.664,-101.823,2023-01-29
575756,1985-07-11,F,false,false,usa,colorado springs,COS,38.806,-104.7,2023-02-06
519312,1964-12-01,F,true,true,usa,modesto,MOD,37.626,-120.954,2023-01-09
515751,1981-07-09,F,true,true,usa,new york,JFK,40.64,-73.779,2023-01-07
542383,1981-01-11,M,false,false,usa,dallas,DAL,32.847,-96.852,2023-01-20
530090,1981-02-14,F,false,true,usa,bakersfield,BFL,35.433,-119.057,2023-01-14
574987,1981-12-27,F,true,true,usa,new york,LGA,40.777,-73.872,2023-02-05
539912,1968-02-17,F,true,false,usa,fresno,FAT,36.776,-119.718,2023-01-19
692211,2000-07-12,F,false,false,usa,houston,IAH,29.98,-95.34,2023-03-25
540819,1981-05-10,M,false,false,usa,cincinnati,LUK,39.103,-84.419,2023-01-19
520152,1976-10-25,F,true,true,usa,phoenix,PHX,33.434,-112.008,2023-01-09
557921,1981-11-27,F,true,false,usa,tucson,DMA,32.166,-110.883,2023-01-28
651960,1982-01-15,F,true,true,usa,charlotte,CLT,35.214,-80.943,2023-03-10
530811,2006-02-15,F,false,true,canada,toronto,YTZ,43.627,-79.396,2023-01-14
552649,1997-04-26,F,false,false,usa,philadelphia,PNE,40.082,-75.011,2023-01-25
539671,1978-08-25,F,true,false,canada,calgary,YYC,51.114,-114.02,2023-01-19
498931,1965-07-07,F,true,true,usa,baltimore,BWI,39.175,-76.668,2022-12-29
528829,1995-12-01,F,false,false,usa,shreveport,BAD,32.502,-93.663,2023-01-13
536050,1994-04-06,F,false,false,canada,toronto,YYZ,43.677,-79.631,2023-01-17
488974,1969-08-14,F,false,false,usa,newark,EWR,40.692,-74.169,2022-12-24
515764,2000-05-23,F,false,true,canada,edmonton,YED,53.667,-113.467,2023-01-07
598832,1971-11-08,F,true,true,usa,louisville,LOU,38.228,-85.664,2023-02-16
514981,1975-12-15,F,true,false,usa,long beach,LGB,33.818,-118.151,2023-01-07
602748,1981-04-05,M,true,false,usa,oklahoma city,TIK,35.415,-97.386,2023-02-18
133058,2005-04-07,F,false,false,usa,austin,AUS,30.194,-97.67,2022-03-27
544469,1983-08-25,F,false,true,usa,new york,JFK,40.64,-73.779,2023-01-21
568167,1990-09-26,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-02-02
527132,1971-09-28,M,false,false,usa,chicago,UGN,42.422,-87.868,2023-01-12
533497,1987-11-28,F,false,false,usa,madison,MSN,43.14,-89.337,2023-01-16
563335,1964-04-04,M,true,false,canada,quebec,YQB,46.788,-71.398,2023-01-31
531745,2000-12-05,F,false,false,canada,edmonton,YEG,53.31,-113.58,2023-01-15
548190,1989-03-13,F,true,false,usa,corpus christi,CRP,27.77,-97.501,2023-01-23
512888,1986-09-13,F,true,false,usa,chicago,MDW,41.786,-87.752,2023-01-06
514023,1979-11-19,M,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-06
566881,1970-10-10,M,true,true,usa,new york,LGA,40.777,-73.872,2023-02-01
511587,1971-04-09,F,true,true,canada,toronto,YTZ,43.627,-79.396,2023-01-05
567563,1979-01-13,F,true,false,usa,new york,LGA,40.777,-73.872,2023-02-02
593047,1964-02-21,F,true,true,usa,dallas,DAL,32.847,-96.852,2023-02-14
587754,1974-09-08,F,true,true,usa,austin,AUS,30.194,-97.67,2023-02-11
566875,1971-04-13,F,false,false,canada,toronto,YZD,43.742,-79.466,2023-02-01
544749,1980-03-08,M,false,false,usa,colorado springs,COS,38.806,-104.7,2023-01-21
571819,1974-06-01,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-02-04
566999,1977-08-12,F,false,false,usa,las vegas,LSV,36.236,-115.034,2023-02-01
530720,1981-07-07,F,true,false,canada,london,YXU,43.036,-81.154,2023-01-14
590123,1964-07-09,F,true,false,usa,minneapolis,MSP,44.88,-93.217,2023-02-12
528413,1954-08-06,F,true,false,usa,miami,MIA,25.793,-80.291,2023-01-13
611126,1972-09-09,F,true,true,usa,miami,OPF,25.907,-80.278,2023-02-22
608039,1999-06-26,F,false,false,usa,austin,AUS,30.194,-97.67,2023-02-20
555147,2006-12-07,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-26
558204,1964-05-22,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-28
471687,1983-04-07,F,true,false,usa,los angeles,LAX,33.942,-118.408,2022-12-16
499990,1986-12-14,F,false,false,usa,new york,LGA,40.777,-73.872,2022-12-30
520277,1984-12-19,F,false,false,usa,omaha,OFF,41.118,-95.913,2023-01-09
551627,1991-09-24,F,false,false,usa,providence,PVD,41.724,-71.428,2023-01-25
552598,1971-04-11,F,true,true,usa,san diego,SAN,32.733,-117.189,2023-01-25
425953,1986-04-24,F,true,false,usa,nashville,BNA,36.124,-86.678,2022-11-22
589404,1983-06-25,F,false,true,usa,new orleans,MSY,29.993,-90.258,2023-02-12
554853,1983-07-04,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-26
531654,1977-01-16,F,false,false,usa,honolulu,HNL,21.316,-157.927,2023-01-15
543081,1969-08-06,F,true,false,usa,louisville,LOU,38.228,-85.664,2023-01-20
513613,1977-02-16,M,false,false,usa,orlando,MCO,28.429,-81.316,2023-01-06
487680,1974-02-14,F,true,true,canada,montreal,YHU,45.517,-73.417,2022-12-24
561798,1974-10-19,F,true,false,usa,new york,LGA,40.777,-73.872,2023-01-30
621922,2002-09-13,F,false,false,usa,milwaukee,MKE,42.947,-87.896,2023-02-26
638598,2006-05-09,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-03-05
552036,1969-08-01,F,true,true,canada,montreal,YMX,45.68,-74.039,2023-01-25
521044,1982-10-22,F,false,false,usa,houston,EFD,29.607,-95.159,2023-01-10
516283,1999-10-13,M,true,true,usa,phoenix,PHX,33.434,-112.008,2023-01-07
577074,1971-01-16,F,true,false,usa,chicago,ORD,41.979,-87.904,2023-02-06
526079,1974-05-17,F,true,false,usa,salt lake city,SLC,40.788,-111.978,2023-01-12
482548,1995-06-04,F,false,true,usa,houston,HOU,29.645,-95.279,2022-12-21
513791,1985-08-23,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-01-06
528929,1976-02-02,F,false,true,usa,st. petersburg,PIE,27.911,-82.687,2023-01-13
556138,1987-03-21,F,false,false,usa,tulsa,TUL,36.198,-95.888,2023-01-27
499313,1978-06-07,F,false,false,usa,new york,LGA,40.777,-73.872,2022-12-30
572106,1968-09-11,F,true,false,usa,newark,EWR,40.692,-74.169,2023-02-04
533573,1978-11-20,F,false,false,canada,windsor,YQG,42.276,-82.956,2023-01-16
683978,1970-05-04,F,true,true,usa,columbus,CMH,39.998,-82.892,2023-03-22
522323,1976-11-28,F,false,false,usa,little rock,LIT,34.729,-92.224,2023-01-10
531926,1995-07-28,F,false,false,usa,san diego,NZY,32.699,-117.215,2023-01-15
657122,1964-11-06,F,true,true,canada,toronto,YTZ,43.627,-79.396,2023-03-12
516590,2005-02-04,F,false,false,usa,jacksonville,JAX,30.494,-81.688,2023-01-07
515514,2004-06-18,F,true,false,usa,newport news,PHF,37.132,-76.493,2023-01-07
547776,1980-07-05,F,false,false,usa,fort worth,FTW,32.82,-97.362,2023-01-23
549569,1975-09-22,F,true,false,usa,minneapolis,MSP,44.88,-93.217,2023-01-24
509826,1960-03-07,F,true,true,usa,miami,TNT,25.862,-80.897,2023-01-04
532544,1998-08-12,F,false,false,usa,newark,EWR,40.692,-74.169,2023-01-15
506250,1980-04-09,F,false,true,usa,lincoln,LNK,40.851,-96.759,2023-01-02
521491,1989-02-07,F,false,false,usa,philadelphia,PNE,40.082,-75.011,2023-01-10
528528,2006-10-04,M,false,false,usa,charlotte,CLT,35.214,-80.943,2023-01-13
571300,1975-09-09,M,true,false,usa,new york,JFK,40.64,-73.779,2023-02-03
548635,1982-06-03,F,true,true,usa,houston,EFD,29.607,-95.159,2023-01-23
566196,1974-03-28,M,true,false,usa,shreveport,SHV,32.446,-93.826,2023-02-01
605308,1955-09-17,F,true,false,usa,houston,EFD,29.607,-95.159,2023-02-19
621665,1976-12-01,F,false,true,usa,chicago,MDW,41.786,-87.752,2023-02-26
594123,1976-12-08,F,false,true,canada,quebec,YQB,46.788,-71.398,2023-02-14
596442,2006-02-20,O,false,false,usa,omaha,OMA,41.302,-95.894,2023-02-15
528842,1956-12-06,M,false,false,usa,honolulu,HNL,21.316,-157.927,2023-01-13
466342,2006-11-28,M,false,false,canada,montreal,YUL,45.468,-73.741,2022-12-13
532387,1985-08-11,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-15
519137,1973-09-26,F,false,false,usa,houston,IAH,29.98,-95.34,2023-01-09
514337,1977-06-25,F,false,false,usa,chicago,ORD,41.979,-87.904,2023-01-06
531557,1974-10-11,F,true,false,canada,winnipeg,YAV,50.056,-97.032,2023-01-15
600265,1988-10-27,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-02-17
526332,1995-03-04,F,false,false,canada,vancouver,YVR,49.195,-123.182,2023-01-12
533211,1971-02-04,M,false,true,usa,austin,AUS,30.194,-97.67,2023-01-16
590442,1979-04-06,F,true,false,usa,rochester,ROC,43.119,-77.672,2023-02-12
607931,1994-12-19,F,false,false,canada,edmonton,YED,53.667,-113.467,2023-02-20
553690,1956-04-26,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-26
552532,1970-07-05,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-25
550973,1980-10-13,F,false,false,usa,detroit,YIP,42.238,-83.53,2023-01-25
616125,1992-04-02,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-02-24
568641,1978-11-13,F,true,false,usa,sacramento,SAC,38.513,-121.493,2023-02-02
167852,2006-02-16,F,false,false,usa,tampa,MCF,27.849,-82.521,2022-05-03
592929,1975-11-12,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-14
515675,1993-01-15,F,false,false,usa,tacoma,TCM,47.138,-122.476,2023-01-07
549746,1980-06-24,F,false,false,canada,montreal,YHU,45.517,-73.417,2023-01-24
562275,1968-06-28,M,false,false,usa,chicago,UGN,42.422,-87.868,2023-01-30
543428,1989-07-11,F,false,true,usa,portland,PWM,43.646,-70.309,2023-01-21
525824,1985-02-15,F,true,false,usa,detroit,YIP,42.238,-83.53,2023-01-12
617458,1994-09-21,F,true,true,canada,montreal,YMX,45.68,-74.039,2023-02-24
496286,1983-12-06,M,false,false,usa,seattle,BFI,47.53,-122.302,2022-12-28
543826,1985-01-23,F,false,false,canada,gatineau,YND,45.521,-75.564,2023-01-21
607949,2006-02-20,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-20
526431,1982-02-23,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-01-12
602962,1983-07-02,F,true,true,canada,ottawa,YOW,45.323,-75.669,2023-02-18
575092,1998-10-21,F,false,false,canada,london,YXU,43.036,-81.154,2023-02-05
598687,1984-04-16,M,false,false,usa,modesto,MOD,37.626,-120.954,2023-02-16
380434,1974-07-02,F,true,true,usa,oklahoma city,TIK,35.415,-97.386,2022-10-26
479071,1987-01-26,F,false,false,usa,baltimore,BWI,39.175,-76.668,2022-12-19
573648,1985-04-02,F,false,false,usa,charlotte,CLT,35.214,-80.943,2023-02-05
536876,1993-12-21,F,false,false,usa,minneapolis,MSP,44.88,-93.217,2023-01-17
581438,1984-02-01,M,true,false,usa,new york,JFK,40.64,-73.779,2023-02-08
560085,1977-06-17,F,true,true,usa,fresno,FAT,36.776,-119.718,2023-01-29
574419,1990-03-27,M,false,false,usa,louisville,LOU,38.228,-85.664,2023-02-05
636524,1977-09-18,F,false,false,usa,el paso,BIF,31.849,-106.38,2023-03-04
513917,1968-04-18,F,true,true,usa,philadelphia,PHL,39.872,-75.241,2023-01-06
538458,1971-10-09,F,true,true,usa,cincinnati,LUK,39.103,-84.419,2023-01-18
506652,1971-06-12,F,true,true,usa,kansas city,MCI,39.297,-94.714,2023-01-02
585250,1977-03-15,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-10
153982,1978-08-15,F,false,true,canada,toronto,YKZ,43.862,-79.37,2022-04-19
565902,2001-06-19,F,false,true,usa,nashville,BNA,36.124,-86.678,2023-02-01
522523,1991-03-05,F,false,true,usa,fayetteville,POB,35.171,-79.014,2023-01-10
550506,1983-11-12,F,true,true,usa,montgomery,MXF,32.379,-86.362,2023-01-24
527451,1992-07-03,F,false,false,canada,toronto,YKZ,43.862,-79.37,2023-01-13
522911,1984-11-28,M,true,true,usa,orlando,ORL,28.545,-81.333,2023-01-11
648852,1968-07-11,F,true,true,canada,montreal,YUL,45.468,-73.741,2023-03-09
568713,1975-06-22,M,false,false,usa,burlington,BTV,44.472,-73.153,2023-02-02
590905,1982-09-10,F,true,false,usa,houston,EFD,29.607,-95.159,2023-02-13
590434,1970-03-13,M,false,false,usa,riverside,RIV,33.881,-117.259,2023-02-12
511996,1978-12-11,F,false,true,usa,birmingham,BHM,33.563,-86.753,2023-01-05
557496,1966-09-16,F,false,true,canada,toronto,YTZ,43.627,-79.396,2023-01-28
514113,2006-06-28,F,false,true,usa,jacksonville,LRF,34.918,-92.146,2023-01-06
722939,1980-07-01,F,false,true,usa,fresno,FAT,36.776,-119.718,2023-04-05
587802,1974-07-28,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-02-11
487276,1959-04-27,F,true,false,usa,los angeles,LAX,33.942,-118.408,2022-12-23
680735,1985-01-11,M,false,false,usa,new york,LGA,40.777,-73.872,2023-03-21
617994,1978-08-28,F,false,false,canada,toronto,YYZ,43.677,-79.631,2023-02-25
605136,2006-05-08,F,false,false,usa,new york,JFK,40.64,-73.779,2023-02-19
617743,1959-04-01,F,true,false,usa,st. louis,STL,38.748,-90.36,2023-02-24
421700,1983-06-02,F,false,true,usa,richmond,RIC,37.505,-77.319,2022-11-19
530543,1985-10-11,M,false,true,usa,charlotte,CLT,35.214,-80.943,2023-01-14
276512,1982-08-27,F,true,true,usa,austin,AUS,30.194,-97.67,2022-08-06
559469,1981-06-14,F,false,true,canada,montreal,YMX,45.68,-74.039,2023-01-29
533773,1993-09-03,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-01-16
627451,1975-03-10,F,true,false,usa,san antonio,RND,29.529,-98.279,2023-02-28
519722,1995-06-21,F,true,true,usa,new york,JFK,40.64,-73.779,2023-01-09
476665,1985-05-25,F,true,false,usa,detroit,DET,42.409,-83.01,2022-12-18
616692,1969-07-11,F,true,true,usa,san francisco,SFO,37.619,-122.375,2023-02-24
539566,1958-06-15,F,true,false,canada,quebec,YQB,46.788,-71.398,2023-01-19
535994,1998-02-07,F,false,true,usa,chicago,MDW,41.786,-87.752,2023-01-17
538463,2001-10-23,F,false,true,usa,jacksonville,JAX,30.494,-81.688,2023-01-18
529677,2002-04-01,F,false,true,canada,montreal,YMX,45.68,-74.039,2023-01-14
508625,1980-09-21,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-03
539135,1967-06-14,M,false,false,usa,indianapolis,IND,39.717,-86.294,2023-01-19
528567,1987-07-13,F,false,false,canada,hamilton,YHM,43.173,-79.935,2023-01-13
488529,1976-09-06,F,true,true,usa,houston,HOU,29.645,-95.279,2022-12-24
579804,1968-10-26,F,true,false,usa,baton rouge,BTR,30.533,-91.149,2023-02-07
583664,1976-01-04,F,true,false,usa,detroit,DET,42.409,-83.01,2023-02-09
540863,1976-10-22,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-19
559071,1984-01-06,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-28
686915,1991-06-17,F,false,false,usa,houston,IAH,29.98,-95.34,2023-03-23
540666,1994-08-16,M,false,true,usa,san francisco,SFO,37.619,-122.375,2023-01-19
530810,1984-11-15,F,true,false,canada,montreal,YMX,45.68,-74.039,2023-01-14
435669,1979-07-26,F,false,true,usa,tampa,MCF,27.849,-82.521,2022-11-27
517119,1977-12-13,F,false,true,usa,columbus,CMH,39.998,-82.892,2023-01-08
526901,1972-06-24,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-01-12
705215,1992-01-07,F,false,true,canada,hamilton,YHM,43.173,-79.935,2023-03-30
523474,1983-11-16,F,false,false,usa,houston,IAH,29.98,-95.34,2023-01-11
557525,1981-12-22,M,false,true,canada,toronto,YYZ,43.677,-79.631,2023-01-28
456671,1986-05-02,F,false,false,usa,san antonio,SAT,29.534,-98.47,2022-12-08
527141,1983-02-18,F,false,false,usa,nashville,BNA,36.124,-86.678,2023-01-12
